host_receive_iso,host_receive_unix_ms,robot_time_us,robot_elapsed_us,logical_elapsed_us,sample_period_us,sample,mode,s0,s1,s2,s3,s4,left_encoder_deg,right_encoder_deg,delta_left_encoder_deg,delta_right_encoder_deg,left_distance_m,right_distance_m,x_m,y_m,theta_deg,encoder_theta_deg,gyro_z_deg,current_state,prev_state,lost_count,left_cmd_milli,right_cmd_milli
2026-06-22T09:47:36.8050109-07:00,1782146856805,25504706,5951567,25500000,50000,119,DRIVING,140,1000,1000,404,112,1922,2529,19,21,0.52276,0.69981,0.46564,0.19103,116.253,106.779,116.543,1,2,0,-100,100
2026-06-22T09:47:36.8226428-07:00,1782146856822,25554693,6001554,25550000,50000,120,DRIVING,106,1000,1000,453,79,1921,2552,-1,23,0.52248,0.70623,0.46427,0.19378,116.543,110.821,120.173,1,1,0,-100,100
2026-06-22T09:47:36.8329356-07:00,1782146856832,25604703,6051564,25600000,50000,121,DRIVING,87,1000,1000,1000,70,1908,2578,-13,26,0.51885,0.71349,0.46336,0.19535,120.173,117.389,127.383,2,1,0,100,100
2026-06-22T09:47:36.8433864-07:00,1782146856843,25654690,6101551,25650000,50000,122,DRIVING,123,1000,1000,1000,105,1912,2601,4,23,0.51997,0.71991,0.46107,0.19834,127.383,120.589,131.598,2,2,0,100,100
2026-06-22T09:47:36.8531722-07:00,1782146856853,25704691,6151552,25700000,50000,123,DRIVING,127,1000,1000,1000,109,1925,2620,13,19,0.52360,0.72522,0.45810,0.20168,131.598,121.600,132.526,2,2,0,100,100
2026-06-22T09:47:36.8612965-07:00,1782146856861,25754698,6201559,25750000,50000,124,DRIVING,133,1000,1000,1000,110,1942,2640,17,20,0.52835,0.73080,0.45461,0.20549,132.526,122.105,133.166,2,2,0,100,100
2026-06-22T09:47:36.8692816-07:00,1782146856869,25804705,6251566,25800000,50000,125,DRIVING,131,1000,1000,1000,112,1962,2662,20,22,0.53393,0.73695,0.45060,0.20977,133.166,122.442,133.516,2,2,0,100,100
2026-06-22T09:47:36.8781466-07:00,1782146856878,25854699,6301560,25850000,50000,126,DRIVING,134,1000,1000,753,115,1982,2683,20,21,0.53952,0.74281,0.44666,0.21392,133.516,122.611,133.760,2,2,0,100,100
2026-06-22T09:47:36.8867208-07:00,1782146856886,25904696,6351557,25900000,50000,127,DRIVING,155,1000,1000,373,106,2003,2705,21,22,0.54538,0.74896,0.44250,0.21826,133.760,122.779,134.047,1,2,0,-100,100
2026-06-22T09:47:36.9520937-07:00,1782146856952,25954691,6401552,25950000,50000,128,DRIVING,108,1000,1000,321,71,2002,2729,-1,24,0.54510,0.75566,0.44027,0.22056,134.047,126.989,137.562,1,1,0,-100,100
2026-06-22T09:47:37.0100122-07:00,1782146857010,26004800,6451661,26000000,50000,129,DRIVING,68,1000,1000,843,49,1990,2754,-12,25,0.54175,0.76264,0.43893,0.22179,137.562,133.221,144.578,2,1,0,100,100
2026-06-22T09:47:37.0772107-07:00,1782146857077,26054698,6501559,26050000,50000,130,DRIVING,130,1000,1000,1000,109,1994,2779,4,25,0.54287,0.76962,0.43563,0.22414,144.578,136.758,149.394,2,2,0,100,100
2026-06-22T09:47:37.1444509-07:00,1782146857144,26104703,6551564,26100000,50000,131,DRIVING,122,1000,1000,1000,106,2007,2798,13,19,0.54650,0.77493,0.43179,0.22641,149.394,137.768,151.053,2,2,0,100,100
2026-06-22T09:47:37.1543914-07:00,1782146857154,26154702,6601563,26150000,50000,132,DRIVING,125,1000,1000,707,106,2024,2819,17,21,0.55124,0.78079,0.42714,0.22898,151.053,138.442,151.741,2,2,0,100,100
2026-06-22T09:47:37.1633962-07:00,1782146857163,26204686,6651547,26200000,50000,133,DRIVING,130,1000,1000,448,107,2044,2840,20,21,0.55683,0.78666,0.42210,0.23169,151.741,138.611,151.942,1,2,0,-100,100
2026-06-22T09:47:37.1731585-07:00,1782146857173,26254695,6701556,26250000,50000,134,DRIVING,97,1000,1000,555,82,2043,2862,-1,22,0.55655,0.79280,0.41951,0.23307,151.942,142.484,155.075,2,1,0,100,100
2026-06-22T09:47:37.1884396-07:00,1782146857188,26304692,6751553,26300000,50000,135,DRIVING,130,1000,1000,804,113,2050,2887,7,25,0.55851,0.79978,0.41546,0.23495,155.075,145.516,159.527,2,2,0,100,100
2026-06-22T09:47:37.2056668-07:00,1782146857205,26354700,6801561,26350000,50000,136,DRIVING,123,1000,1000,696,105,2064,2909,14,22,0.56242,0.80592,0.41075,0.23671,159.527,146.863,161.361,2,2,0,100,100
2026-06-22T09:47:37.2195500-07:00,1782146857219,26404700,6851561,26400000,50000,137,DRIVING,119,1000,1000,528,91,2082,2931,18,22,0.56744,0.81207,0.40546,0.23849,161.361,147.537,162.199,2,2,0,100,100
2026-06-22T09:47:37.2396338-07:00,1782146857239,26454699,6901560,26450000,50000,138,DRIVING,118,1000,1000,351,82,2102,2954,20,23,0.57303,0.81849,0.39974,0.24033,162.199,148.042,162.852,1,2,0,-100,100
2026-06-22T09:47:37.2573973-07:00,1782146857257,26504703,6951564,26500000,50000,139,DRIVING,80,1000,1000,549,49,2101,2977,-1,23,0.57275,0.82491,0.39681,0.24124,162.852,152.084,166.425,2,1,0,100,100
2026-06-22T09:47:37.2690075-07:00,1782146857269,26554705,7001566,26550000,50000,140,DRIVING,108,1000,1000,978,78,2108,3001,7,24,0.57470,0.83162,0.39260,0.24225,166.425,154.947,170.786,2,2,0,100,100
2026-06-22T09:47:37.2755166-07:00,1782146857275,26604700,7051561,26600000,50000,141,DRIVING,102,1000,1000,982,75,2123,3022,15,21,0.57889,0.83748,0.38764,0.24306,170.786,155.958,172.067,2,2,0,100,100
2026-06-22T09:47:37.3081413-07:00,1782146857308,26654697,7101558,26650000,50000,142,DRIVING,97,1000,1000,939,77,2141,3042,18,20,0.58392,0.84306,0.38239,0.24379,172.067,156.295,172.345,2,2,0,100,100
2026-06-22T09:47:37.3202968-07:00,1782146857320,26704702,7151563,26700000,50000,143,DRIVING,104,1000,1000,863,78,2161,3062,20,20,0.58950,0.84865,0.37685,0.24453,172.345,156.295,172.566,2,2,0,100,100
2026-06-22T09:47:37.3299477-07:00,1782146857329,26754694,7201555,26750000,50000,144,DRIVING,105,1000,1000,814,82,2180,3084,19,22,0.59481,0.85479,0.37117,0.24527,172.566,156.800,172.848,2,2,0,100,100
2026-06-22T09:47:37.3360084-07:00,1782146857336,26804686,7251547,26800000,50000,145,DRIVING,113,1000,1000,791,88,2200,3105,20,21,0.60039,0.86066,0.36549,0.24599,172.848,156.968,173.058,2,2,0,100,100
2026-06-22T09:47:37.3517575-07:00,1782146857351,26854694,7301555,26850000,50000,146,DRIVING,95,1000,1000,781,72,2218,3125,18,20,0.60542,0.86624,0.36023,0.24663,173.058,157.305,173.425,2,2,0,100,100
2026-06-22T09:47:37.3517575-07:00,1782146857351,26904697,7351558,26900000,50000,147,DRIVING,105,1000,1000,750,75,2237,3146,19,21,0.61073,0.87211,0.35468,0.24727,173.425,157.642,173.945,2,2,0,100,100
2026-06-22T09:47:37.3713642-07:00,1782146857371,26954701,7401562,26950000,50000,148,DRIVING,125,1000,1000,746,89,2257,3168,20,22,0.61631,0.87825,0.34885,0.24789,173.945,157.979,174.326,2,2,0,100,100
2026-06-22T09:47:37.3876036-07:00,1782146857387,27004794,7451655,27000000,50000,149,DRIVING,130,1000,1000,719,103,2276,3188,19,20,0.62162,0.88384,0.34343,0.24842,174.326,158.147,174.456,2,2,0,100,100
2026-06-22T09:47:37.3997126-07:00,1782146857399,27054693,7501554,27050000,50000,150,DRIVING,137,1000,1000,687,105,2295,3208,19,20,0.62692,0.88942,0.33801,0.24895,174.456,158.316,174.498,2,2,0,100,100
2026-06-22T09:47:37.4056992-07:00,1782146857405,27104704,7551565,27100000,50000,151,DRIVING,136,1000,1000,660,112,2314,3229,19,21,0.63223,0.89528,0.33245,0.24949,174.498,158.653,174.631,2,2,0,100,100
2026-06-22T09:47:37.4184855-07:00,1782146857418,27154703,7601564,27150000,50000,152,DRIVING,133,1000,1000,645,106,2334,3250,20,21,0.63781,0.90115,0.32675,0.25002,174.631,158.821,174.816,2,2,0,100,100
2026-06-22T09:47:37.4342018-07:00,1782146857434,27204692,7651553,27200000,50000,153,DRIVING,130,1000,1000,642,102,2354,3272,20,22,0.64340,0.90729,0.32091,0.25055,174.816,159.158,175.067,2,2,0,100,100
2026-06-22T09:47:37.4342018-07:00,1782146857434,27254695,7701556,27250000,50000,154,DRIVING,129,1000,1000,646,100,2374,3293,20,21,0.64898,0.91316,0.31520,0.25104,175.067,159.326,175.378,2,2,0,100,100
2026-06-22T09:47:37.4513524-07:00,1782146857451,27304701,7751562,27300000,50000,155,DRIVING,130,1000,1000,659,99,2394,3315,20,22,0.65457,0.91930,0.30936,0.25152,175.378,159.663,175.644,2,2,0,100,100
2026-06-22T09:47:37.4654758-07:00,1782146857465,27354698,7801559,27350000,50000,156,DRIVING,129,1000,1000,659,100,2414,3336,20,21,0.66015,0.92517,0.30365,0.25195,175.644,159.832,175.803,2,2,0,100,100
2026-06-22T09:47:37.4714527-07:00,1782146857471,27404706,7851567,27400000,50000,157,DRIVING,129,1000,1000,684,100,2433,3356,19,20,0.66546,0.93075,0.29822,0.25235,175.803,160.000,175.982,2,2,0,100,100
2026-06-22T09:47:37.4847016-07:00,1782146857484,27454693,7901554,27450000,50000,158,DRIVING,126,1000,1000,705,100,2452,3377,19,21,0.67077,0.93661,0.29265,0.25274,175.982,160.337,176.281,2,2,0,100,100
2026-06-22T09:47:37.4957594-07:00,1782146857495,27504695,7951556,27500000,50000,159,DRIVING,126,1000,1000,731,103,2472,3398,20,21,0.67635,0.94248,0.28694,0.25311,176.281,160.505,176.708,2,2,0,100,100
2026-06-22T09:47:37.5067611-07:00,1782146857506,27554697,8001558,27550000,50000,160,DRIVING,130,1000,1000,772,99,2491,3419,19,21,0.68166,0.94834,0.28136,0.25343,176.708,160.842,177.209,2,2,0,100,100
2026-06-22T09:47:37.5157595-07:00,1782146857515,27604703,8051564,27600000,50000,161,DRIVING,131,1000,1000,827,99,2510,3440,19,21,0.68696,0.95421,0.27578,0.25370,177.209,161.179,177.674,2,2,0,100,100
2026-06-22T09:47:37.5254528-07:00,1782146857525,27654701,8101562,27650000,50000,162,DRIVING,130,1000,1000,889,103,2529,3461,19,21,0.69227,0.96007,0.27020,0.25393,177.674,161.516,177.973,2,2,0,100,100
2026-06-22T09:47:37.5346212-07:00,1782146857534,27704695,8151556,27700000,50000,163,DRIVING,129,1000,1000,963,102,2549,3482,20,21,0.69785,0.96594,0.26448,0.25413,177.973,161.684,178.278,2,2,0,100,100
2026-06-22T09:47:37.5420847-07:00,1782146857542,27754704,8201565,27750000,50000,164,DRIVING,133,1000,1000,1000,102,2568,3503,19,21,0.70316,0.97180,0.25890,0.25430,178.278,162.021,178.616,2,2,0,100,100
2026-06-22T09:47:37.5661520-07:00,1782146857566,27804701,8251562,27800000,50000,165,DRIVING,130,1000,1000,1000,100,2587,3524,19,21,0.70846,0.97766,0.25331,0.25444,178.616,162.358,178.799,2,2,0,100,100
2026-06-22T09:47:37.5924411-07:00,1782146857592,27854695,8301556,27850000,50000,166,DRIVING,136,1000,1000,1000,107,2607,3545,20,21,0.71405,0.98353,0.24759,0.25456,178.799,162.526,178.969,2,2,0,100,100
2026-06-22T09:47:37.6034393-07:00,1782146857603,27904694,8351555,27900000,50000,167,DRIVING,130,1000,1000,1000,110,2626,3565,19,20,0.71936,0.98911,0.24215,0.25465,178.969,162.695,179.176,2,2,0,100,100
2026-06-22T09:47:37.6185257-07:00,1782146857618,27954697,8401558,27950000,50000,168,DRIVING,131,1000,1000,1000,113,2645,3585,19,20,0.72466,0.99470,0.23670,0.25473,179.176,162.863,179.335,2,2,0,100,100
2026-06-22T09:47:37.6263635-07:00,1782146857626,28004793,8451654,28000000,50000,169,DRIVING,136,1000,1000,1000,110,2665,3606,20,21,0.73025,1.00056,0.23098,0.25480,179.335,163.031,179.590,2,2,0,100,100
2026-06-22T09:47:37.6394587-07:00,1782146857639,28054701,8501562,28050000,50000,170,DRIVING,129,1000,1000,1000,106,2685,3627,20,21,0.73583,1.00643,0.22525,0.25484,179.590,163.200,180.028,2,2,0,100,100
2026-06-22T09:47:37.6516020-07:00,1782146857651,28104702,8551563,28100000,50000,171,DRIVING,126,1000,1000,1000,105,2704,3649,19,22,0.74114,1.01257,0.21953,0.25484,180.028,163.705,180.532,2,2,0,100,100
2026-06-22T09:47:37.6616055-07:00,1782146857661,28154699,8601560,28150000,50000,172,DRIVING,120,1000,1000,1000,102,2724,3670,20,21,0.74672,1.01844,0.21380,0.25478,180.532,163.874,180.892,2,2,0,100,100
2026-06-22T09:47:37.6734330-07:00,1782146857673,28204704,8651565,28200000,50000,173,DRIVING,122,1000,1000,1000,105,2744,3691,20,21,0.75231,1.02430,0.20808,0.25470,180.892,164.042,181.115,2,2,0,100,100
2026-06-22T09:47:37.6861718-07:00,1782146857686,28254697,8701558,28250000,50000,174,DRIVING,119,1000,1000,1000,103,2764,3712,20,21,0.75789,1.03016,0.20236,0.25458,181.115,164.210,181.302,2,2,0,100,100
2026-06-22T09:47:37.6934495-07:00,1782146857693,28304688,8751549,28300000,50000,175,DRIVING,122,1000,1000,1000,105,2784,3733,20,21,0.76348,1.03603,0.19663,0.25445,181.302,164.379,181.515,2,2,0,100,100
2026-06-22T09:47:37.7115403-07:00,1782146857711,28354693,8801554,28350000,50000,176,DRIVING,120,1000,1000,1000,105,2803,3754,19,21,0.76878,1.04189,0.19105,0.25431,181.515,164.716,181.809,2,2,0,100,100
2026-06-22T09:47:37.7247310-07:00,1782146857724,28404704,8851565,28400000,50000,177,DRIVING,120,1000,1000,1000,107,2823,3775,20,21,0.77437,1.04776,0.18533,0.25413,181.809,164.884,182.207,2,2,0,100,100
2026-06-22T09:47:37.7373802-07:00,1782146857737,28454700,8901561,28450000,50000,178,DRIVING,118,1000,1000,1000,106,2842,3796,19,21,0.77967,1.05362,0.17975,0.25391,182.207,165.221,182.809,2,2,0,100,100
2026-06-22T09:47:37.7497381-07:00,1782146857749,28504693,8951554,28500000,50000,179,DRIVING,119,1000,1000,1000,109,2861,3817,19,21,0.78498,1.05949,0.17417,0.25364,182.809,165.558,183.346,2,2,0,100,100
2026-06-22T09:47:37.7626690-07:00,1782146857762,28554703,9001564,28550000,50000,180,DRIVING,122,1000,1000,1000,106,2880,3838,19,21,0.79029,1.06535,0.16859,0.25331,183.346,165.895,183.698,2,2,0,100,100
2026-06-22T09:47:37.7745410-07:00,1782146857774,28604699,9051560,28600000,50000,181,DRIVING,118,1000,1000,1000,107,2899,3859,19,21,0.79559,1.07121,0.16302,0.25295,183.698,166.231,183.941,2,2,0,100,100
2026-06-22T09:47:37.7924097-07:00,1782146857792,28654701,9101562,28650000,50000,182,DRIVING,119,964,1000,1000,109,2919,3880,20,21,0.80118,1.07708,0.15731,0.25256,183.941,166.400,184.261,2,2,0,100,100
2026-06-22T09:47:37.8245667-07:00,1782146857824,28704700,9151561,28700000,50000,183,DRIVING,119,904,1000,1000,113,2938,3900,19,20,0.80648,1.08266,0.15188,0.25215,184.261,166.568,184.707,2,2,0,100,100
2026-06-22T09:47:37.8363356-07:00,1782146857836,28754697,9201558,28750000,50000,184,DRIVING,119,822,1000,1000,119,2958,3920,20,20,0.81207,1.08825,0.14631,0.25169,184.707,166.568,185.024,2,2,0,100,100
2026-06-22T09:47:37.8580956-07:00,1782146857858,28804694,9251555,28800000,50000,185,DRIVING,126,712,1000,1000,126,2977,3941,19,21,0.81737,1.09411,0.14075,0.25121,185.024,166.905,185.260,2,2,0,100,100
2026-06-22T09:47:37.8713728-07:00,1782146857871,28854698,9301559,28850000,50000,186,DRIVING,122,573,1000,1000,127,2996,3961,19,20,0.82268,1.09970,0.13533,0.25071,185.260,167.074,185.519,2,2,0,100,100
2026-06-22T09:47:37.8833558-07:00,1782146857883,28904701,9351562,28900000,50000,187,DRIVING,122,430,1000,1000,150,3015,3983,19,22,0.82799,1.10584,0.12963,0.25016,185.519,167.579,185.820,3,2,0,100,-100
2026-06-22T09:47:37.8943306-07:00,1782146857894,28954701,9401562,28950000,50000,188,DRIVING,91,633,1000,1000,93,3036,3982,21,-1,0.83385,1.10556,0.12685,0.24987,185.820,163.874,182.884,2,3,0,100,100
2026-06-22T09:47:37.9056574-07:00,1782146857905,29004800,9451661,29000000,50000,189,DRIVING,120,968,1000,1000,116,3059,3986,23,4,0.84027,1.10668,0.12308,0.24968,182.884,160.674,179.001,2,2,0,100,100
2026-06-22T09:47:37.9177211-07:00,1782146857917,29054693,9501554,29050000,50000,190,DRIVING,115,1000,1000,1000,110,3076,4001,17,15,0.84502,1.11087,0.11862,0.24976,179.001,160.337,178.117,2,2,0,100,100
2026-06-22T09:47:37.9297214-07:00,1782146857929,29104700,9551561,29100000,50000,191,DRIVING,113,988,1000,1000,107,3095,4020,19,19,0.85033,1.11617,0.11331,0.24993,178.117,160.337,178.166,2,2,0,100,100
2026-06-22T09:47:37.9409242-07:00,1782146857940,29154697,9601558,29150000,50000,192,DRIVING,113,961,1000,1000,110,3113,4040,18,20,0.85535,1.12176,0.10801,0.25010,178.166,160.674,178.378,2,2,0,100,100
2026-06-22T09:47:37.9471261-07:00,1782146857947,29204693,9651554,29200000,50000,193,DRIVING,115,946,1000,1000,107,3133,4061,20,21,0.86094,1.12762,0.10229,0.25027,178.378,160.842,178.575,2,2,0,100,100
2026-06-22T09:47:37.9591674-07:00,1782146857959,29254698,9701559,29250000,50000,194,DRIVING,119,955,1000,1000,110,3152,4081,19,20,0.86624,1.13321,0.09685,0.25040,178.575,161.010,178.925,2,2,0,100,100
2026-06-22T09:47:37.9716834-07:00,1782146857971,29304695,9751556,29300000,50000,195,DRIVING,116,957,1000,1000,112,3171,4102,19,21,0.87155,1.13907,0.09126,0.25051,178.925,161.347,179.331,2,2,0,100,100
2026-06-22T09:47:37.9832928-07:00,1782146857983,29354690,9801551,29350000,50000,196,DRIVING,115,932,1000,1000,109,3190,4123,19,21,0.87685,1.14494,0.08568,0.25057,179.331,161.684,179.685,2,2,0,100,100
2026-06-22T09:47:37.9956079-07:00,1782146857995,29404691,9851552,29400000,50000,197,DRIVING,116,888,1000,1000,112,3209,4143,19,20,0.88216,1.15052,0.08023,0.25060,179.685,161.852,180.166,2,2,0,100,100
2026-06-22T09:47:38.0082099-07:00,1782146858008,29454702,9901563,29450000,50000,198,DRIVING,118,856,1000,1000,113,3228,4164,19,21,0.88747,1.15639,0.07465,0.25059,180.166,162.189,180.756,2,2,0,100,100
2026-06-22T09:47:38.0200036-07:00,1782146858020,29504705,9951566,29500000,50000,199,DRIVING,118,804,1000,1000,115,3247,4185,19,21,0.89277,1.16225,0.06906,0.25051,180.756,162.526,181.206,2,2,0,100,100
2026-06-22T09:47:38.0343903-07:00,1782146858034,29554697,10001558,29550000,50000,200,DRIVING,115,746,1000,1000,117,3266,4206,19,21,0.89808,1.16811,0.06348,0.25039,181.206,162.863,181.559,2,2,0,100,100
2026-06-22T09:47:38.0443210-07:00,1782146858044,29604692,10051553,29600000,50000,201,DRIVING,119,689,1000,1000,123,3285,4227,19,21,0.90338,1.17398,0.05789,0.25024,181.559,163.200,182.040,2,2,0,100,100
2026-06-22T09:47:38.0563647-07:00,1782146858056,29654703,10101564,29650000,50000,202,DRIVING,119,617,1000,1000,137,3304,4247,19,20,0.90869,1.17956,0.05245,0.25005,182.040,163.368,182.427,2,2,0,100,100
2026-06-22T09:47:38.0685455-07:00,1782146858068,29704700,10151561,29700000,50000,203,DRIVING,123,550,1000,1000,148,3324,4268,20,21,0.91427,1.18543,0.04673,0.24981,182.427,163.537,182.581,2,2,0,100,100
2026-06-22T09:47:38.0949971-07:00,1782146858094,29754694,10201555,29750000,50000,204,DRIVING,122,476,994,1000,162,3342,4288,18,20,0.91930,1.19101,0.04143,0.24957,182.581,163.874,182.693,3,2,0,100,-100
2026-06-22T09:47:38.1070156-07:00,1782146858107,29804699,10251560,29800000,50000,205,DRIVING,102,760,1000,1000,110,3364,4288,22,0,0.92544,1.19101,0.03836,0.24942,182.693,160.168,179.692,2,3,0,100,100
2026-06-22T09:47:38.1230136-07:00,1782146858123,29854688,10301549,29850000,50000,206,DRIVING,122,1000,1000,1000,120,3385,4292,21,4,0.93131,1.19213,0.03487,0.24944,179.692,157.305,175.390,2,2,0,100,100
2026-06-22T09:47:38.1361184-07:00,1782146858136,29904695,10351556,29900000,50000,207,DRIVING,127,1000,1000,1000,123,3403,4305,18,13,0.93634,1.19576,0.03056,0.24979,175.390,156.463,173.915,2,2,0,100,100
2026-06-22T09:47:38.1461293-07:00,1782146858146,29954700,10401561,29950000,50000,208,DRIVING,123,1000,1000,1000,117,3421,4323,18,18,0.94136,1.20079,0.02556,0.25032,173.915,156.463,173.833,2,2,0,100,100
2026-06-22T09:47:38.1557754-07:00,1782146858155,30004793,10451654,30000000,50000,209,DRIVING,118,1000,1000,1000,109,3440,4344,19,21,0.94667,1.20665,0.02001,0.25092,173.833,156.800,174.171,2,2,0,100,100
2026-06-22T09:47:38.1672458-07:00,1782146858167,30054693,10501554,30050000,50000,210,DRIVING,120,1000,1000,1000,112,3459,4365,19,21,0.95197,1.21252,0.01445,0.25149,174.171,157.137,174.463,2,2,0,100,100
2026-06-22T09:47:38.1763500-07:00,1782146858176,30104695,10551556,30100000,50000,211,DRIVING,115,1000,1000,1000,106,3478,4386,19,21,0.95728,1.21838,0.00889,0.25203,174.463,157.473,174.645,2,2,0,100,100
2026-06-22T09:47:38.1849007-07:00,1782146858184,30154691,10601552,30150000,50000,212,DRIVING,115,1000,1000,1000,109,3498,4407,20,21,0.96286,1.22424,0.00319,0.25256,174.645,157.642,174.909,2,2,0,100,100
2026-06-22T09:47:38.1954827-07:00,1782146858195,30204693,10651554,30200000,50000,213,DRIVING,113,1000,1000,1000,105,3517,4427,19,20,0.96817,1.22983,-0.00223,0.25305,174.909,157.810,175.245,2,2,0,100,100
2026-06-22T09:47:38.2038515-07:00,1782146858203,30254699,10701560,30250000,50000,214,DRIVING,119,1000,1000,1000,109,3537,4448,20,21,0.97376,1.23569,-0.00794,0.25352,175.245,157.979,175.574,2,2,0,100,100
2026-06-22T09:47:38.2147644-07:00,1782146858214,30304690,10751551,30300000,50000,215,DRIVING,122,1000,1000,1000,106,3556,4468,19,20,0.97906,1.24128,-0.01336,0.25394,175.574,158.147,175.968,2,2,0,100,100
2026-06-22T09:47:38.2227543-07:00,1782146858222,30354700,10801561,30350000,50000,216,DRIVING,119,1000,1000,1000,107,3575,4489,19,21,0.98437,1.24714,-0.01894,0.25433,175.968,158.484,176.383,2,2,0,100,100
2026-06-22T09:47:38.2308173-07:00,1782146858230,30404698,10851559,30400000,50000,217,DRIVING,126,1000,1000,1000,107,3594,4510,19,21,0.98967,1.25301,-0.02451,0.25469,176.383,158.821,176.808,2,2,0,100,100
2026-06-22T09:47:38.2445188-07:00,1782146858244,30454697,10901558,30450000,50000,218,DRIVING,125,1000,1000,1000,109,3613,4531,19,21,0.99498,1.25887,-0.03009,0.25500,176.808,159.158,177.188,2,2,0,100,100
2026-06-22T09:47:38.2536621-07:00,1782146858253,30504706,10951567,30500000,50000,219,DRIVING,104,1000,1000,1000,84,3631,4551,18,20,1.00001,1.26446,-0.03539,0.25526,177.188,159.495,177.511,2,2,0,100,100
2026-06-22T09:47:38.2596633-07:00,1782146858259,30554689,11001550,30550000,50000,220,DRIVING,150,1000,1000,1000,96,3651,4572,20,21,1.00559,1.27032,-0.04110,0.25551,177.511,159.663,177.856,2,2,0,100,100
2026-06-22T09:47:38.2861072-07:00,1782146858286,30604702,11051563,30600000,50000,221,DRIVING,331,1000,1000,1000,93,3670,4593,19,21,1.01090,1.27618,-0.04669,0.25572,177.856,160.000,178.073,2,2,0,100,100
2026-06-22T09:47:38.2982208-07:00,1782146858298,30654700,11101561,30650000,50000,222,DRIVING,761,1000,1000,811,96,3689,4614,19,21,1.01620,1.28205,-0.05227,0.25590,178.073,160.337,178.197,2,2,0,100,100
2026-06-22T09:47:38.3164559-07:00,1782146858316,30704697,11151558,30700000,50000,223,DRIVING,1000,1000,1000,444,102,3709,4634,20,20,1.02179,1.28763,-0.05785,0.25608,178.197,160.337,178.332,1,2,0,-100,100
2026-06-22T09:47:38.3339776-07:00,1782146858333,30754698,11201559,30750000,50000,224,DRIVING,1000,1000,1000,434,88,3707,4656,-2,22,1.02123,1.29378,-0.06064,0.25616,178.332,164.379,181.319,1,1,0,-100,100
2026-06-22T09:47:38.3498642-07:00,1782146858349,30804687,11251548,30800000,50000,225,DRIVING,437,1000,1000,996,98,3693,4680,-14,24,1.01732,1.30048,-0.06204,0.25613,181.319,170.779,188.036,2,1,0,100,100
2026-06-22T09:47:38.3593659-07:00,1782146858359,30854694,11301555,30850000,50000,226,DRIVING,212,1000,1000,1000,105,3695,4700,2,20,1.01788,1.30606,-0.06508,0.25570,188.036,173.810,192.941,2,2,0,100,100
2026-06-22T09:47:38.3704124-07:00,1782146858370,30904701,11351562,30900000,50000,227,DRIVING,252,1000,1000,1000,102,3708,4719,13,19,1.02151,1.31137,-0.06943,0.25470,192.941,174.821,194.486,2,2,0,100,100
2026-06-22T09:47:38.3793510-07:00,1782146858379,30954703,11401564,30950000,50000,228,DRIVING,387,1000,1000,889,105,3725,4739,17,20,1.02626,1.31696,-0.07444,0.25341,194.486,175.326,195.171,2,2,0,100,100
2026-06-22T09:47:38.3893264-07:00,1782146858389,31004803,11451664,31000000,50000,229,DRIVING,729,1000,1000,562,103,3742,4759,17,20,1.03100,1.32254,-0.07942,0.25205,195.171,175.831,195.451,2,2,0,100,100
2026-06-22T09:47:38.4018526-07:00,1782146858401,31054702,11501563,31050000,50000,230,DRIVING,1000,1000,1000,314,103,3761,4779,19,20,1.03631,1.32813,-0.08467,0.25060,195.451,176.000,195.583,1,2,0,-100,100
2026-06-22T09:47:38.4075491-07:00,1782146858407,31104698,11551559,31100000,50000,231,DRIVING,984,1000,1000,307,74,3759,4800,-2,21,1.03575,1.33399,-0.08723,0.24989,195.583,179.873,199.000,1,1,0,-100,100
2026-06-22T09:47:38.4202426-07:00,1782146858420,31154692,11601553,31150000,50000,232,DRIVING,284,1000,1000,867,71,3745,4825,-14,25,1.03184,1.34097,-0.08868,0.24939,199.000,186.442,206.026,2,1,0,100,100
2026-06-22T09:47:38.4293159-07:00,1782146858429,31204700,11651561,31200000,50000,233,DRIVING,166,1000,1000,1000,110,3746,4846,1,21,1.03212,1.34684,-0.09144,0.24804,206.026,189.810,211.262,2,2,0,100,100
2026-06-22T09:47:38.4388172-07:00,1782146858438,31254707,11701568,31250000,50000,234,DRIVING,168,1000,1000,1000,102,3757,4864,11,18,1.03519,1.35186,-0.09490,0.24594,211.262,190.989,213.276,2,2,0,100,100
2026-06-22T09:47:38.4493176-07:00,1782146858449,31304700,11751561,31300000,50000,235,DRIVING,209,1000,1000,1000,107,3772,4884,15,20,1.03938,1.35745,-0.09898,0.24326,213.276,191.831,214.057,2,2,0,100,100
2026-06-22T09:47:38.4611686-07:00,1782146858461,31354693,11801554,31350000,50000,236,DRIVING,340,1000,1000,792,103,3790,4904,18,20,1.04441,1.36303,-0.10338,0.24029,214.056,192.168,214.491,2,2,0,100,100
2026-06-22T09:47:38.4727378-07:00,1782146858472,31404701,11851562,31400000,50000,237,DRIVING,655,1000,1000,527,102,3809,4925,19,21,1.04971,1.36890,-0.10798,0.23713,214.490,192.505,214.785,2,2,0,100,100
2026-06-22T09:47:38.4838173-07:00,1782146858483,31454686,11901547,31450000,50000,238,DRIVING,1000,1000,1000,326,98,3829,4946,20,21,1.05530,1.37476,-0.11269,0.23386,214.785,192.673,215.154,1,2,0,-100,100
