host_receive_iso,host_receive_unix_ms,robot_time_us,robot_elapsed_us,sample,mode,s0,s1,s2,s3,s4,gyro_x_dps,gyro_y_dps,gyro_z_dps,yaw_deg,current_state,prev_state,lost_count,left_cmd_milli,right_cmd_milli
2026-06-10T13:40:25.8076887-07:00,1781124025807,84053376,24051448,481,DRIVING,119,1000,1000,354,103,0.000,0.000,0.210,113.413,1,1,0,-100,100
2026-06-10T13:40:25.8603728-07:00,1781124025860,84103378,24101450,482,DRIVING,118,1000,1000,354,103,-0.140,-0.280,0.000,113.413,1,1,0,-100,100
2026-06-10T13:40:25.9077966-07:00,1781124025907,84153371,24151443,483,DRIVING,118,1000,1000,351,103,-0.280,-0.350,0.210,113.423,1,1,0,-100,100
2026-06-10T13:40:25.9609392-07:00,1781124025960,84203370,24201442,484,DRIVING,117,1000,1000,356,100,0.000,-1.190,0.350,113.441,1,1,0,-100,100
2026-06-10T13:40:26.0151360-07:00,1781124026015,84253368,24251440,485,DRIVING,118,1000,1000,355,103,-0.140,0.140,0.070,113.444,1,1,0,-100,100
2026-06-10T13:40:26.0628234-07:00,1781124026062,84303378,24301450,486,DRIVING,117,1000,1000,355,102,-0.140,0.000,-0.140,113.437,1,1,0,-100,100
2026-06-10T13:40:26.1107279-07:00,1781124026110,84353382,24351454,487,DRIVING,119,1000,1000,355,103,0.070,-0.210,-0.210,113.427,1,1,0,-100,100
2026-06-10T13:40:26.1576831-07:00,1781124026157,84403376,24401448,488,DRIVING,119,1000,1000,356,103,-0.210,-1.400,0.000,113.427,1,1,0,-100,100
2026-06-10T13:40:26.2089636-07:00,1781124026208,84453378,24451450,489,DRIVING,121,1000,1000,354,103,0.000,0.070,0.000,113.427,1,1,0,-100,100
2026-06-10T13:40:26.2608043-07:00,1781124026260,84503383,24501455,490,DRIVING,118,1000,1000,351,102,-0.070,0.630,-0.070,113.423,1,1,0,-100,100
2026-06-10T13:40:26.3084326-07:00,1781124026308,84553379,24551451,491,DRIVING,117,1000,1000,350,103,-0.350,-1.260,0.000,113.423,1,1,0,-100,100
2026-06-10T13:40:26.3585550-07:00,1781124026358,84603379,24601451,492,DRIVING,119,1000,1000,354,103,-0.140,-0.700,0.140,113.430,1,1,0,-100,100
2026-06-10T13:40:26.4051445-07:00,1781124026405,84653377,24651449,493,DRIVING,119,1000,1000,356,102,-0.140,-0.140,0.140,113.437,1,1,0,-100,100
2026-06-10T13:40:26.4617336-07:00,1781124026461,84703372,24701444,494,DRIVING,119,1000,1000,355,100,-0.280,-0.490,0.140,113.444,1,1,0,-100,100
2026-06-10T13:40:26.5083328-07:00,1781124026508,84753380,24751452,495,DRIVING,119,1000,1000,356,100,-0.070,-0.210,0.140,113.451,1,1,0,-100,100
2026-06-10T13:40:26.5588907-07:00,1781124026558,84803370,24801442,496,DRIVING,121,1000,1000,359,103,-0.140,-0.910,0.070,113.455,1,1,0,-100,100
2026-06-10T13:40:26.6032470-07:00,1781124026603,84853375,24851447,497,DRIVING,119,1000,1000,360,105,-0.280,-0.420,2.660,113.588,1,1,0,-100,100
2026-06-10T13:40:26.6666396-07:00,1781124026666,84903367,24901439,498,DRIVING,115,1000,1000,398,103,-0.280,1.330,12.740,114.225,1,1,0,-100,100
2026-06-10T13:40:26.7159469-07:00,1781124026715,84953372,24951444,499,DRIVING,112,1000,1000,463,105,0.210,-1.470,7.350,114.592,1,1,0,-100,100
2026-06-10T13:40:26.7652572-07:00,1781124026765,85003450,25001522,500,DRIVING,110,1000,1000,550,105,-0.140,-2.660,8.540,115.020,2,1,0,100,100
2026-06-10T13:40:26.8160897-07:00,1781124026816,85053377,25051449,501,DRIVING,112,1000,1000,495,106,1.680,0.070,-50.330,112.507,1,2,0,-100,100
2026-06-10T13:40:26.8561641-07:00,1781124026856,85103388,25101460,502,DRIVING,114,1000,1000,427,105,-0.420,-14.700,29.330,113.974,1,1,0,-100,100
2026-06-10T13:40:26.9032009-07:00,1781124026903,85153375,25151447,503,DRIVING,107,1000,1000,557,106,-1.470,2.030,23.170,115.132,2,1,0,100,100
2026-06-10T13:40:26.9538673-07:00,1781124026953,85203384,25201456,504,DRIVING,111,1000,1000,475,105,1.540,-0.630,-49.210,112.671,1,2,0,-100,100
2026-06-10T13:40:27.0109049-07:00,1781124027010,85253379,25251451,505,DRIVING,114,1000,1000,447,105,-0.070,-21.000,38.290,114.586,1,1,0,-100,100
2026-06-10T13:40:27.0668152-07:00,1781124027066,85303375,25301447,506,DRIVING,107,1000,1000,623,103,-2.240,6.160,34.090,116.290,2,1,0,100,100
2026-06-10T13:40:27.1139412-07:00,1781124027113,85353378,25351450,507,DRIVING,111,1000,1000,578,107,2.030,-3.010,-43.260,114.127,2,2,0,100,100
2026-06-10T13:40:27.1660244-07:00,1781124027166,85403379,25401451,508,DRIVING,118,1000,1000,377,107,0.070,-0.630,-20.020,113.126,1,2,0,-100,100
2026-06-10T13:40:27.2165678-07:00,1781124027216,85453378,25451450,509,DRIVING,126,1000,1000,341,103,-2.450,-4.340,55.230,115.887,1,1,0,-100,100
2026-06-10T13:40:27.2630562-07:00,1781124027263,85503371,25501443,510,DRIVING,118,1000,1000,485,107,-1.190,-11.830,43.610,118.068,1,1,0,-100,100
2026-06-10T13:40:27.3101951-07:00,1781124027310,85553379,25551451,511,DRIVING,112,1000,1000,702,106,0.350,1.680,38.850,120.010,2,1,0,100,100
2026-06-10T13:40:27.3602891-07:00,1781124027360,85603370,25601442,512,DRIVING,111,1000,1000,710,109,0.070,3.710,-30.800,118.471,2,2,0,100,100
2026-06-10T13:40:27.4072206-07:00,1781124027407,85653375,25651447,513,DRIVING,112,1000,1000,473,100,2.450,4.900,-17.010,117.620,1,2,0,-100,100
2026-06-10T13:40:27.4636196-07:00,1781124027463,85703355,25701427,514,DRIVING,105,1000,1000,417,89,-2.170,-12.740,60.760,120.657,1,1,0,-100,100
2026-06-10T13:40:27.5104790-07:00,1781124027510,85753386,25751458,515,DRIVING,102,1000,1000,590,92,-1.260,-7.070,44.730,122.895,2,1,0,100,100
2026-06-10T13:40:27.5604065-07:00,1781124027560,85803377,25801449,516,DRIVING,105,1000,1000,525,92,0.000,-8.330,-29.050,121.443,2,2,0,100,100
2026-06-10T13:40:27.6058097-07:00,1781124027605,85853367,25851439,517,DRIVING,124,1000,1000,285,93,1.190,-3.220,-32.760,119.805,1,2,0,-100,100
2026-06-10T13:40:27.6659853-07:00,1781124027665,85903366,25901438,518,DRIVING,145,1000,1000,218,86,-1.400,10.010,65.030,123.057,1,1,0,-100,100
2026-06-10T13:40:27.7165875-07:00,1781124027716,85953381,25951453,519,DRIVING,125,1000,1000,268,95,-2.170,-4.550,34.510,124.783,1,1,0,-100,100
2026-06-10T13:40:27.7642826-07:00,1781124027764,86003454,26001526,520,DRIVING,115,1000,1000,316,96,-1.400,1.610,15.400,125.554,1,1,0,-100,100
2026-06-10T13:40:27.8119002-07:00,1781124027811,86053383,26051455,521,DRIVING,112,1000,1000,335,96,-0.560,-4.130,5.880,125.847,1,1,0,-100,100
2026-06-10T13:40:27.8591165-07:00,1781124027859,86103364,26101436,522,DRIVING,111,1000,1000,341,96,-0.490,-1.960,2.310,125.963,1,1,0,-100,100
2026-06-10T13:40:27.9154184-07:00,1781124027915,86153374,26151446,523,DRIVING,111,1000,1000,345,95,-0.140,1.400,-0.140,125.956,1,1,0,-100,100
2026-06-10T13:40:27.9527701-07:00,1781124027952,86203375,26201447,524,DRIVING,112,1000,1000,349,93,0.140,-0.910,-0.560,125.928,1,1,0,-100,100
2026-06-10T13:40:28.0047196-07:00,1781124028004,86253377,26251449,525,DRIVING,110,1000,1000,346,95,-0.140,-0.350,-0.070,125.924,1,1,0,-100,100
2026-06-10T13:40:28.0517520-07:00,1781124028051,86303377,26301449,526,DRIVING,112,1000,1000,350,96,0.070,-0.070,-0.210,125.914,1,1,0,-100,100
2026-06-10T13:40:28.1146543-07:00,1781124028114,86353371,26351443,527,DRIVING,111,1000,1000,351,98,0.000,-0.770,-0.070,125.910,1,1,0,-100,100
2026-06-10T13:40:28.1620335-07:00,1781124028162,86403373,26401445,528,DRIVING,111,1000,1000,352,98,-0.280,-2.660,-0.140,125.903,1,1,0,-100,100
2026-06-10T13:40:28.2090499-07:00,1781124028209,86453375,26451447,529,DRIVING,111,1000,1000,349,96,0.140,-1.750,-0.280,125.889,1,1,0,-100,100
2026-06-10T13:40:28.2587995-07:00,1781124028258,86503370,26501442,530,DRIVING,108,1000,1000,346,95,-0.210,-2.940,0.000,125.889,1,1,0,-100,100
2026-06-10T13:40:28.3058764-07:00,1781124028305,86553373,26551445,531,DRIVING,110,1000,1000,349,93,-0.490,1.890,-0.210,125.879,1,1,0,-100,100
2026-06-10T13:40:28.3637947-07:00,1781124028363,86603378,26601450,532,DRIVING,111,1000,1000,349,96,-0.210,1.540,-0.280,125.865,1,1,0,-100,100
2026-06-10T13:40:28.4093568-07:00,1781124028409,86653376,26651448,533,DRIVING,112,1000,1000,349,96,-0.210,-1.190,0.000,125.865,1,1,0,-100,100
2026-06-10T13:40:28.4592280-07:00,1781124028459,86703373,26701445,534,DRIVING,112,1000,1000,350,96,-0.490,-1.680,-0.070,125.861,1,1,0,-100,100
2026-06-10T13:40:28.5090311-07:00,1781124028509,86753377,26751449,535,DRIVING,111,1000,1000,348,95,0.140,-3.430,-0.280,125.847,1,1,0,-100,100
2026-06-10T13:40:28.5561840-07:00,1781124028556,86803374,26801446,536,DRIVING,111,1000,1000,349,96,-0.210,-1.260,0.000,125.847,1,1,0,-100,100
2026-06-10T13:40:28.6033685-07:00,1781124028603,86853367,26851439,537,DRIVING,112,1000,1000,350,95,-0.210,3.780,0.000,125.847,1,1,0,-100,100
2026-06-10T13:40:28.6513296-07:00,1781124028651,86903374,26901446,538,DRIVING,110,1000,1000,349,96,-0.560,-1.540,-0.210,125.837,1,1,0,-100,100
2026-06-10T13:40:28.7146369-07:00,1781124028714,86953371,26951443,539,DRIVING,112,1000,1000,350,98,-0.280,-2.870,0.070,125.840,1,1,0,-100,100
2026-06-10T13:40:28.7621857-07:00,1781124028762,87003462,27001534,540,DRIVING,114,1000,1000,351,98,-0.140,-0.210,-0.140,125.833,1,1,0,-100,100
2026-06-10T13:40:28.8097944-07:00,1781124028809,87053375,27051447,541,DRIVING,111,1000,1000,349,95,0.070,1.260,-0.070,125.830,1,1,0,-100,100
2026-06-10T13:40:28.8572035-07:00,1781124028857,87103379,27101451,542,DRIVING,111,1000,1000,350,95,-0.280,-1.050,-0.070,125.826,1,1,0,-100,100
2026-06-10T13:40:28.9047974-07:00,1781124028904,87153365,27151437,543,DRIVING,111,1000,1000,349,93,-0.140,0.630,-0.350,125.809,1,1,0,-100,100
2026-06-10T13:40:28.9522358-07:00,1781124028952,87203376,27201448,544,DRIVING,110,1000,1000,348,93,0.070,0.630,-0.280,125.795,1,1,0,-100,100
2026-06-10T13:40:29.0156544-07:00,1781124029015,87253376,27251448,545,DRIVING,104,1000,1000,341,93,-0.350,-0.700,-2.940,125.648,1,1,0,-100,100
2026-06-10T13:40:29.0634148-07:00,1781124029063,87303380,27301452,546,DRIVING,110,1000,1000,345,95,0.350,-2.240,0.070,125.651,1,1,0,-100,100
2026-06-10T13:40:29.1104661-07:00,1781124029110,87353374,27351446,547,DRIVING,110,1000,1000,345,95,0.210,-0.210,0.490,125.676,1,1,0,-100,100
2026-06-10T13:40:29.1577631-07:00,1781124029157,87403384,27401456,548,DRIVING,111,1000,1000,345,95,-0.420,-1.260,-0.070,125.672,1,1,0,-100,100
2026-06-10T13:40:29.2051914-07:00,1781124029205,87453380,27451452,549,DRIVING,108,1000,1000,343,95,0.070,-0.210,0.070,125.676,1,1,0,-100,100
2026-06-10T13:40:29.2603800-07:00,1781124029260,87503367,27501439,550,DRIVING,110,1000,1000,344,93,0.070,-4.620,0.490,125.700,1,1,0,-100,100
2026-06-10T13:40:29.3079071-07:00,1781124029307,87553375,27551447,551,DRIVING,114,1000,1000,349,96,-0.210,0.420,1.120,125.756,1,1,0,-100,100
2026-06-10T13:40:29.3580036-07:00,1781124029358,87603377,27601449,552,DRIVING,108,1000,1000,344,93,0.280,-4.410,-0.350,125.739,1,1,0,-100,100
2026-06-10T13:40:29.4052140-07:00,1781124029405,87653379,27651451,553,DRIVING,112,1000,1000,348,96,-0.140,-5.320,0.980,125.788,1,1,0,-100,100
2026-06-10T13:40:29.4613079-07:00,1781124029461,87703374,27701446,554,DRIVING,115,1000,1000,351,98,-0.140,-2.100,0.560,125.816,1,1,0,-100,100
2026-06-10T13:40:29.5086349-07:00,1781124029508,87753370,27751442,555,DRIVING,115,1000,1000,352,96,0.140,2.730,-0.070,125.812,1,1,0,-100,100
2026-06-10T13:40:29.5560035-07:00,1781124029556,87803372,27801444,556,DRIVING,114,1000,1000,351,95,-0.070,-2.450,0.140,125.819,1,1,0,-100,100
2026-06-10T13:40:29.6036133-07:00,1781124029603,87853380,27851452,557,DRIVING,114,1000,1000,352,99,1.330,-4.060,1.260,125.882,1,1,0,-100,100
2026-06-10T13:40:29.6511116-07:00,1781124029651,87903377,27901449,558,DRIVING,115,1000,1000,354,99,0.000,-4.970,0.140,125.889,1,1,0,-100,100
2026-06-10T13:40:29.7158755-07:00,1781124029715,87953383,27951455,559,DRIVING,114,1000,1000,351,98,-0.280,-1.120,0.000,125.889,1,1,0,-100,100
2026-06-10T13:40:29.7654429-07:00,1781124029765,88003446,28001518,560,DRIVING,111,1000,1000,346,96,0.070,-3.850,0.210,125.900,1,1,0,-100,100
2026-06-10T13:40:29.8137061-07:00,1781124029813,88053374,28051446,561,DRIVING,107,1000,1000,343,89,0.000,5.880,-0.350,125.882,1,1,0,-100,100
2026-06-10T13:40:29.8575722-07:00,1781124029857,88103365,28101437,562,DRIVING,110,1000,1000,349,93,0.000,1.610,-0.140,125.875,1,1,0,-100,100
2026-06-10T13:40:29.9053156-07:00,1781124029905,88153376,28151448,563,DRIVING,111,1000,1000,348,95,-0.210,5.040,-0.770,125.837,1,1,0,-100,100
2026-06-10T13:40:29.9526980-07:00,1781124029952,88203381,28201453,564,DRIVING,110,1000,1000,348,96,-0.210,1.400,-0.280,125.823,1,1,0,-100,100
2026-06-10T13:40:30.0159624-07:00,1781124030015,88253375,28251447,565,DRIVING,112,1000,1000,350,98,-0.490,-0.840,-0.210,125.812,1,1,0,-100,100
2026-06-10T13:40:30.0635563-07:00,1781124030063,88303381,28301453,566,DRIVING,114,1000,1000,350,99,0.210,-1.540,0.000,125.812,1,1,0,-100,100
2026-06-10T13:40:30.1111562-07:00,1781124030111,88353385,28351457,567,DRIVING,110,1000,1000,346,95,-0.420,5.390,-0.350,125.795,1,1,0,-100,100
2026-06-10T13:40:30.1586054-07:00,1781124030158,88403384,28401456,568,DRIVING,112,1000,1000,348,96,-0.350,-4.410,0.070,125.798,1,1,0,-100,100
2026-06-10T13:40:30.2062747-07:00,1781124030206,88453376,28451448,569,DRIVING,102,1000,1000,338,89,-0.140,7.840,-0.070,125.795,1,1,0,-100,100
2026-06-10T13:40:30.2655209-07:00,1781124030265,88503368,28501440,570,DRIVING,108,1000,1000,346,93,0.700,-40.880,3.150,125.952,1,1,0,-100,100
2026-06-10T13:40:30.3097968-07:00,1781124030309,88553381,28551453,571,DRIVING,110,1000,1000,352,96,-0.280,-1.820,0.980,126.001,1,1,0,-100,100
2026-06-10T13:40:30.3599732-07:00,1781124030359,88603366,28601438,572,DRIVING,110,1000,1000,352,95,-0.140,-0.840,-0.560,125.973,1,1,0,-100,100
2026-06-10T13:40:30.4071082-07:00,1781124030407,88653379,28651451,573,DRIVING,115,1000,1000,362,100,0.000,-8.050,-0.280,125.959,1,1,0,-100,100
2026-06-10T13:40:30.4631036-07:00,1781124030463,88703366,28701438,574,DRIVING,114,1000,1000,354,99,-0.140,2.940,-1.190,125.900,1,1,0,-100,100
2026-06-10T13:40:30.5103662-07:00,1781124030510,88753386,28751458,575,DRIVING,111,1000,1000,354,95,-0.140,1.680,-1.750,125.812,1,1,0,-100,100
2026-06-10T13:40:30.5576461-07:00,1781124030557,88803376,28801448,576,DRIVING,108,1000,1000,351,95,-0.630,3.080,-0.210,125.802,1,1,0,-100,100
2026-06-10T13:40:30.6049734-07:00,1781124030604,88853370,28851442,577,DRIVING,110,1000,1000,349,91,-0.070,0.420,-0.140,125.795,1,1,0,-100,100
2026-06-10T13:40:30.6520723-07:00,1781124030652,88903379,28901451,578,DRIVING,108,1000,1000,350,92,0.070,-0.210,-0.140,125.788,1,1,0,-100,100
2026-06-10T13:40:30.7148509-07:00,1781124030714,88953376,28951448,579,DRIVING,107,1000,1000,350,93,-0.420,-0.490,-0.210,125.777,1,1,0,-100,100
2026-06-10T13:40:30.7658991-07:00,1781124030765,89003454,29001526,580,DRIVING,108,1000,1000,349,92,-0.070,-0.070,-0.070,125.774,1,1,0,-100,100
2026-06-10T13:40:30.8017500-07:00,1781124030801,89053370,29051442,581,DRIVING,110,1000,1000,351,95,-0.070,-2.030,-0.070,125.770,1,1,0,-100,100
2026-06-10T13:40:30.8536362-07:00,1781124030853,89103388,29101460,582,DRIVING,111,1000,1000,351,95,-0.210,-0.140,-0.280,125.756,1,1,0,-100,100
2026-06-10T13:40:30.9010499-07:00,1781124030901,89153375,29151447,583,DRIVING,112,1000,1000,351,98,0.140,-2.310,0.000,125.756,1,1,0,-100,100
2026-06-10T13:40:30.9643601-07:00,1781124030964,89203383,29201455,584,DRIVING,114,1000,1000,354,98,0.000,0.420,-0.770,125.718,1,1,0,-100,100
2026-06-10T13:40:31.0154151-07:00,1781124031015,89253378,29251450,585,DRIVING,112,1000,1000,354,96,-0.070,0.420,1.190,125.777,1,1,0,-100,100
2026-06-10T13:40:31.0662115-07:00,1781124031066,89303375,29301447,586,DRIVING,111,1000,1000,352,95,-0.070,3.220,0.140,125.784,1,1,0,-100,100
2026-06-10T13:40:31.1103417-07:00,1781124031110,89353379,29351451,587,DRIVING,112,1000,1000,352,98,0.000,-1.120,0.280,125.798,1,1,0,-100,100
2026-06-10T13:40:31.1573273-07:00,1781124031157,89403374,29401446,588,DRIVING,111,1000,1000,355,95,-0.210,0.070,0.210,125.809,1,1,0,-100,100
2026-06-10T13:40:31.2051859-07:00,1781124031205,89453364,29451436,589,DRIVING,111,1000,1000,355,96,0.000,-0.700,0.070,125.812,1,1,0,-100,100
2026-06-10T13:40:31.2583632-07:00,1781124031258,89503376,29501448,590,DRIVING,112,1000,1000,359,98,-0.210,-0.140,0.140,125.819,1,1,0,-100,100
2026-06-10T13:40:31.3061062-07:00,1781124031306,89553376,29551448,591,DRIVING,114,1000,1000,359,98,-0.210,0.140,-0.070,125.816,1,1,0,-100,100
2026-06-10T13:40:31.3617608-07:00,1781124031361,89603384,29601456,592,DRIVING,115,1000,1000,357,96,-0.210,-0.070,-0.280,125.802,1,1,0,-100,100
2026-06-10T13:40:31.4089818-07:00,1781124031408,89653377,29651449,593,DRIVING,112,1000,1000,356,96,-0.350,-0.350,-0.070,125.798,1,1,0,-100,100
2026-06-10T13:40:31.4587919-07:00,1781124031458,89703382,29701454,594,DRIVING,111,1000,1000,356,98,-0.070,-0.420,-0.210,125.788,1,1,0,-100,100
2026-06-10T13:40:31.5061640-07:00,1781124031506,89753374,29751446,595,DRIVING,110,1000,1000,355,98,-0.140,-0.420,-0.140,125.781,1,1,0,-100,100
2026-06-10T13:40:31.5533309-07:00,1781124031553,89803371,29801443,596,DRIVING,112,1000,1000,354,98,-0.420,-0.490,-0.140,125.774,1,1,0,-100,100
2026-06-10T13:40:31.6007767-07:00,1781124031600,89853363,29851435,597,DRIVING,114,1000,1000,357,99,0.000,-0.420,-0.070,125.770,1,1,0,-100,100
2026-06-10T13:40:31.6645027-07:00,1781124031664,89903369,29901441,598,DRIVING,114,1000,1000,359,96,0.070,-0.420,0.560,125.798,1,1,0,-100,100
2026-06-10T13:40:31.7120137-07:00,1781124031712,89953383,29951455,599,DRIVING,114,1000,1000,360,100,-0.420,-0.420,0.070,125.802,1,1,0,-100,100
2026-06-10T13:40:31.7653102-07:00,1781124031765,90003459,30001531,600,DRIVING,115,1000,1000,357,99,0.070,0.140,0.210,125.812,1,1,0,-100,100
2026-06-10T13:40:31.8031743-07:00,1781124031803,90053383,30051455,601,DRIVING,112,1000,1000,359,98,0.000,1.610,2.660,125.945,1,1,0,-100,100
2026-06-10T13:40:31.8663736-07:00,1781124031866,90103374,30101446,602,DRIVING,110,1000,1000,386,96,-0.910,-0.770,19.880,126.939,1,1,0,-100,100
2026-06-10T13:40:31.9139516-07:00,1781124031913,90153373,30151445,603,DRIVING,107,1000,1000,525,98,-0.910,1.190,27.440,128.311,2,1,0,100,100
2026-06-10T13:40:31.9615286-07:00,1781124031961,90203373,30201445,604,DRIVING,112,1000,1000,491,99,1.750,-6.300,-36.400,126.491,1,2,0,-100,100
2026-06-10T13:40:32.0129194-07:00,1781124032012,90253384,30251456,605,DRIVING,112,1000,1000,452,95,-0.630,-13.510,54.810,129.232,1,1,0,-100,100
2026-06-10T13:40:32.0560751-07:00,1781124032056,90303377,30301449,606,DRIVING,111,1000,1000,601,96,-1.610,0.000,29.190,130.691,2,1,0,100,100
2026-06-10T13:40:32.1039868-07:00,1781124032103,90353374,30351446,607,DRIVING,114,1000,1000,541,99,1.890,-3.430,-42.070,128.588,2,2,0,100,100
2026-06-10T13:40:32.1575647-07:00,1781124032157,90403377,30401449,608,DRIVING,122,1000,1000,314,100,-0.420,0.700,-37.170,126.729,1,2,0,-100,100
2026-06-10T13:40:32.2085876-07:00,1781124032208,90453381,30451453,609,DRIVING,128,1000,1000,258,96,-3.150,-8.470,61.810,129.820,1,1,0,-100,100
2026-06-10T13:40:32.2603471-07:00,1781124032260,90503380,30501452,610,DRIVING,118,1000,1000,339,99,-2.520,-5.810,43.120,131.976,1,1,0,-100,100
2026-06-10T13:40:32.3154146-07:00,1781124032315,90553375,30551447,611,DRIVING,115,1000,1000,406,100,-0.700,-3.360,24.290,133.190,1,1,0,-100,100
2026-06-10T13:40:32.3636669-07:00,1781124032363,90603371,30601443,612,DRIVING,112,1000,1000,447,99,-0.560,-2.170,1.750,133.278,1,1,0,-100,100
2026-06-10T13:40:32.4108578-07:00,1781124032410,90653367,30651439,613,DRIVING,108,1000,1000,454,100,-0.280,0.350,1.120,133.334,1,1,0,-100,100
2026-06-10T13:40:32.4605799-07:00,1781124032460,90703385,30701457,614,DRIVING,114,1000,1000,482,102,-0.140,-0.560,13.650,134.017,1,1,0,-100,100
2026-06-10T13:40:32.5074922-07:00,1781124032507,90753377,30751449,615,DRIVING,115,1000,1000,631,100,-0.420,-10.220,29.610,135.497,2,1,0,100,100
2026-06-10T13:40:32.5551024-07:00,1781124032555,90803371,30801443,616,DRIVING,115,1000,1000,664,106,-0.350,0.560,-20.580,134.468,2,2,0,100,100
2026-06-10T13:40:32.6026220-07:00,1781124032602,90853374,30851446,617,DRIVING,112,1000,1000,649,103,0.140,-0.560,38.010,136.369,2,2,0,100,100
2026-06-10T13:40:32.6658183-07:00,1781124032665,90903386,30901458,618,DRIVING,110,1000,1000,806,102,-0.840,-2.870,57.260,139.232,2,2,0,100,100
2026-06-10T13:40:32.7129930-07:00,1781124032712,90953373,30951445,619,DRIVING,115,1000,1000,883,103,-1.120,-1.120,20.510,140.258,2,2,0,100,100
2026-06-10T13:40:32.7605402-07:00,1781124032760,91003454,31001526,620,DRIVING,118,1000,1000,764,106,0.420,8.820,-4.550,140.030,2,2,0,100,100
2026-06-10T13:40:32.8111052-07:00,1781124032811,91053373,31051445,621,DRIVING,121,1000,1000,583,100,-0.700,1.120,-3.640,139.848,2,2,0,100,100
2026-06-10T13:40:32.8586051-07:00,1781124032858,91103369,31101441,622,DRIVING,149,1000,1000,376,96,-0.840,-0.350,-14.000,139.148,1,2,0,-100,100
2026-06-10T13:40:32.9064351-07:00,1781124032906,91153376,31151448,623,DRIVING,188,1000,1000,328,96,-2.030,-4.270,71.260,142.711,1,1,0,-100,100
2026-06-10T13:40:32.9536334-07:00,1781124032953,91203369,31201441,624,DRIVING,141,1000,1000,442,105,-1.470,-4.900,43.190,144.871,1,1,0,-100,100
2026-06-10T13:40:33.0081673-07:00,1781124033008,91253378,31251450,625,DRIVING,128,1000,1000,525,105,-0.350,0.840,17.920,145.767,2,1,0,100,100
2026-06-10T13:40:33.0645697-07:00,1781124033064,91303379,31301451,626,DRIVING,146,1000,1000,447,106,-0.420,-0.140,-25.340,144.500,1,2,0,-100,100
2026-06-10T13:40:33.1119410-07:00,1781124033111,91353364,31351436,627,DRIVING,228,1000,1000,329,105,-1.400,-11.900,37.940,146.396,1,1,0,-100,100
2026-06-10T13:40:33.1591365-07:00,1781124033159,91403374,31401446,628,DRIVING,188,1000,1000,390,105,-0.560,1.610,11.060,146.949,1,1,0,-100,100
2026-06-10T13:40:33.2097377-07:00,1781124033209,91453376,31451448,629,DRIVING,177,1000,1000,415,107,0.000,-2.310,14.350,147.667,1,1,0,-100,100
2026-06-10T13:40:33.2617633-07:00,1781124033261,91503378,31501450,630,DRIVING,176,1000,1000,417,106,-0.280,0.980,-1.400,147.597,1,1,0,-100,100
2026-06-10T13:40:33.3110252-07:00,1781124033311,91553373,31551445,631,DRIVING,176,1000,1000,419,109,1.540,-1.050,-1.120,147.541,1,1,0,-100,100
2026-06-10T13:40:33.3595383-07:00,1781124033359,91603375,31601447,632,DRIVING,176,1000,1000,416,107,0.070,1.470,-0.140,147.534,1,1,0,-100,100
2026-06-10T13:40:33.4067149-07:00,1781124033406,91653375,31651447,633,DRIVING,173,1000,1000,417,107,-0.350,-0.140,-0.140,147.527,1,1,0,-100,100
2026-06-10T13:40:33.4626133-07:00,1781124033462,91703380,31701452,634,DRIVING,179,1000,1000,416,105,-0.210,-0.350,-0.070,147.523,1,1,0,-100,100
2026-06-10T13:40:33.5098401-07:00,1781124033509,91753362,31751434,635,DRIVING,176,1000,1000,420,109,-0.350,-0.350,0.210,147.534,1,1,0,-100,100
2026-06-10T13:40:33.5576445-07:00,1781124033557,91803374,31801446,636,DRIVING,179,1000,1000,416,107,0.000,-0.070,-0.070,147.530,1,1,0,-100,100
2026-06-10T13:40:33.6054498-07:00,1781124033605,91853370,31851442,637,DRIVING,176,1000,1000,417,107,0.070,-0.490,-0.140,147.523,1,1,0,-100,100
2026-06-10T13:40:33.6531910-07:00,1781124033653,91903375,31901447,638,DRIVING,179,1000,1000,419,106,-0.280,-0.560,0.000,147.523,1,1,0,-100,100
2026-06-10T13:40:33.7163936-07:00,1781124033716,91953380,31951452,639,DRIVING,176,1000,1000,417,107,-0.070,-0.140,-0.070,147.520,1,1,0,-100,100
2026-06-10T13:40:33.7639059-07:00,1781124033763,92003466,32001538,640,DRIVING,179,1000,1000,415,107,-0.070,-0.280,-0.210,147.509,1,1,0,-100,100
2026-06-10T13:40:33.8155356-07:00,1781124033815,92053380,32051452,641,DRIVING,177,1000,1000,417,107,-0.210,-1.120,0.140,147.516,1,1,0,-100,100
2026-06-10T13:40:33.8620643-07:00,1781124033862,92103378,32101450,642,DRIVING,174,1000,1000,417,107,0.000,0.210,0.000,147.516,1,1,0,-100,100
2026-06-10T13:40:33.9100615-07:00,1781124033910,92153374,32151446,643,DRIVING,179,1000,1000,420,107,-0.070,-0.490,0.070,147.520,1,1,0,-100,100
2026-06-10T13:40:33.9572711-07:00,1781124033957,92203369,32201441,644,DRIVING,179,1000,1000,420,106,-0.420,0.000,0.000,147.520,1,1,0,-100,100
2026-06-10T13:40:34.0052115-07:00,1781124034005,92253368,32251440,645,DRIVING,177,1000,1000,416,107,0.000,0.070,-0.350,147.502,1,1,0,-100,100
