host_receive_iso,host_receive_unix_ms,robot_time_us,robot_elapsed_us,logical_elapsed_us,sample_period_us,sample,mode,s0,s1,s2,s3,s4,left_encoder_deg,right_encoder_deg,delta_left_encoder_deg,delta_right_encoder_deg,left_distance_m,right_distance_m,x_m,y_m,theta_deg,current_state,prev_state,lost_count,left_cmd_milli,right_cmd_milli
2026-06-22T09:31:54.2358949-07:00,1782145914235,30153966,12651187,30150000,50000,253,DRIVING,93,763,1000,1000,109,5135,3889,19,20,1.42949,1.07596,-0.10051,-0.38789,-213.221,2,2,0,100,100
2026-06-22T09:31:54.2486533-07:00,1782145914248,30203970,12701191,30200000,50000,254,DRIVING,91,442,1000,1000,263,5154,3911,19,22,1.43480,1.08210,-0.10533,-0.38480,-212.716,3,2,0,100,-100
2026-06-22T09:31:54.2623736-07:00,1782145914262,30253976,12751197,30250000,50000,255,DRIVING,61,556,1000,1000,164,5176,3909,22,-2,1.44094,1.08155,-0.10757,-0.38313,-216.758,2,3,0,100,100
2026-06-22T09:31:54.2717398-07:00,1782145914271,30303964,12801185,30300000,50000,256,DRIVING,98,885,1000,1000,127,5198,3915,22,6,1.44709,1.08322,-0.11058,-0.38064,-219.453,2,2,0,100,100
2026-06-22T09:31:54.2859466-07:00,1782145914285,30353973,12851194,30350000,50000,257,DRIVING,89,836,1000,1000,153,5217,3930,19,15,1.45239,1.08741,-0.11421,-0.37759,-220.127,2,2,0,100,100
2026-06-22T09:31:54.2993700-07:00,1782145914299,30403973,12901194,30400000,50000,258,DRIVING,88,547,1000,1000,348,5236,3949,19,19,1.45770,1.09272,-0.11827,-0.37417,-220.127,2,2,0,100,100
2026-06-22T09:31:54.3124838-07:00,1782145914312,30453969,12951190,30450000,50000,259,DRIVING,82,267,962,1000,826,5256,3970,20,21,1.46328,1.09858,-0.12266,-0.37049,-219.958,3,2,0,100,-100
2026-06-22T09:31:54.3246380-07:00,1782145914324,30503971,13001192,30500000,50000,260,DRIVING,55,278,956,1000,696,5277,3970,21,0,1.46915,1.09858,-0.12479,-0.36847,-223.495,3,3,0,100,-100
2026-06-22T09:31:54.3357459-07:00,1782145914335,30553962,13051183,30550000,50000,261,DRIVING,32,870,1000,1000,79,5300,3955,23,-15,1.47557,1.09439,-0.12551,-0.36762,-229.895,2,3,0,100,100
2026-06-22T09:31:54.3482636-07:00,1782145914348,30603965,13101186,30600000,50000,262,DRIVING,85,1000,1000,1000,93,5323,3958,23,3,1.48199,1.09523,-0.12768,-0.36471,-233.263,2,2,0,100,100
2026-06-22T09:31:54.3625090-07:00,1782145914362,30653962,13151183,30650000,50000,263,DRIVING,85,1000,1000,1000,101,5339,3972,16,14,1.48646,1.09914,-0.13016,-0.36134,-233.600,2,2,0,100,100
2026-06-22T09:31:54.3743626-07:00,1782145914374,30703963,13201184,30700000,50000,264,DRIVING,86,1000,1000,1000,127,5358,3991,19,19,1.49177,1.10445,-0.13331,-0.35707,-233.600,2,2,0,100,100
2026-06-22T09:31:54.3840086-07:00,1782145914384,30753977,13251198,30750000,50000,265,DRIVING,85,862,1000,1000,270,5378,4012,20,21,1.49735,1.11031,-0.13672,-0.35247,-233.432,2,2,0,100,100
2026-06-22T09:31:54.3958466-07:00,1782145914395,30803971,13301192,30800000,50000,266,DRIVING,78,518,1000,1000,697,5398,4033,20,21,1.50294,1.11617,-0.14015,-0.34788,-233.263,2,2,0,100,100
2026-06-22T09:31:54.4111336-07:00,1782145914411,30853976,13351197,30850000,50000,267,DRIVING,69,243,959,1000,1000,5419,4055,21,22,1.50880,1.12232,-0.14375,-0.34308,-233.095,3,2,0,100,-100
2026-06-22T09:31:54.4221857-07:00,1782145914422,30903965,13401186,30900000,50000,268,DRIVING,36,233,953,1000,1000,5440,4053,21,-2,1.51467,1.12176,-0.14520,-0.34085,-236.969,3,3,0,100,-100
2026-06-22T09:31:54.4336566-07:00,1782145914433,30953970,13451191,30950000,50000,269,DRIVING,14,839,1000,1000,202,5463,4038,23,-15,1.52109,1.11757,-0.14570,-0.33986,-243.369,2,3,0,100,100
2026-06-22T09:31:54.4458691-07:00,1782145914445,31004020,13501241,31000000,50000,270,DRIVING,99,1000,1000,1000,137,5487,4041,24,3,1.52779,1.11841,-0.14718,-0.33639,-246.905,2,2,0,100,100
2026-06-22T09:31:54.4585749-07:00,1782145914458,31053973,13551194,31050000,50000,271,DRIVING,93,1000,1000,1000,141,5503,4053,16,12,1.53226,1.12176,-0.14867,-0.33277,-247.579,2,2,0,100,100
2026-06-22T09:31:54.4719496-07:00,1782145914471,31103971,13601192,31100000,50000,272,DRIVING,93,976,1000,1000,234,5522,4072,19,19,1.53757,1.12706,-0.15069,-0.32787,-247.579,2,2,0,100,100
2026-06-22T09:31:54.4858317-07:00,1782145914485,31153964,13651185,31150000,50000,273,DRIVING,98,736,1000,1000,517,5542,4093,20,21,1.54315,1.13293,-0.15289,-0.32258,-247.411,2,2,0,100,100
2026-06-22T09:31:54.4956270-07:00,1782145914495,31203970,13701191,31200000,50000,274,DRIVING,93,356,1000,1000,1000,5562,4114,20,21,1.54874,1.13879,-0.15511,-0.31731,-247.242,3,2,0,100,-100
2026-06-22T09:31:54.5085668-07:00,1782145914508,31253969,13751190,31250000,50000,275,DRIVING,59,330,1000,1000,949,5584,4114,22,0,1.55488,1.13879,-0.15611,-0.31440,-250.948,3,3,0,100,-100
2026-06-22T09:31:54.5177841-07:00,1782145914517,31303973,13801194,31300000,50000,276,DRIVING,29,896,1000,1000,151,5607,4100,23,-14,1.56130,1.13488,-0.15639,-0.31318,-257.179,2,3,0,100,100
2026-06-22T09:31:54.5350332-07:00,1782145914535,31353963,13851184,31350000,50000,277,DRIVING,98,1000,1000,1000,130,5631,4104,24,4,1.56800,1.13600,-0.15703,-0.30932,-260.548,2,2,0,100,100
2026-06-22T09:31:54.5497667-07:00,1782145914549,31403972,13901193,31400000,50000,278,DRIVING,91,1000,1000,1000,143,5648,4119,17,15,1.57275,1.14019,-0.15774,-0.30491,-260.884,2,2,0,100,100
2026-06-22T09:31:54.5497667-07:00,1782145914549,31453966,13951187,31450000,50000,279,DRIVING,85,931,1000,1000,257,5669,4139,21,20,1.57862,1.14577,-0.15863,-0.29925,-261.053,2,2,0,100,100
2026-06-22T09:31:54.5657408-07:00,1782145914565,31503965,14001186,31500000,50000,280,DRIVING,83,683,1000,1000,578,5689,4161,20,22,1.58420,1.15192,-0.15957,-0.29347,-260.716,2,2,0,100,100
2026-06-22T09:31:54.5817085-07:00,1782145914581,31553969,14051190,31550000,50000,281,DRIVING,83,339,1000,1000,1000,5710,4183,21,22,1.59006,1.15806,-0.16056,-0.28754,-260.548,3,2,0,100,-100
2026-06-22T09:31:54.5977600-07:00,1782145914597,31603969,14101190,31600000,50000,282,DRIVING,51,360,1000,1000,1000,5731,4182,21,-1,1.59593,1.15778,-0.16084,-0.28476,-264.253,3,3,0,100,-100
2026-06-22T09:31:54.5977600-07:00,1782145914597,31653968,14151189,31650000,50000,283,DRIVING,18,942,1000,1000,160,5755,4167,24,-15,1.60263,1.15359,-0.16082,-0.28351,-270.821,2,3,0,100,100
2026-06-22T09:31:54.6134269-07:00,1782145914613,31703978,14201199,31700000,50000,284,DRIVING,96,1000,1000,1000,130,5779,4171,24,4,1.60933,1.15471,-0.16054,-0.27961,-274.190,2,2,0,100,100
2026-06-22T09:31:54.6294455-07:00,1782145914629,31753973,14251194,31750000,50000,285,DRIVING,92,1000,1000,1000,170,5796,4186,17,15,1.61408,1.15890,-0.16018,-0.27516,-274.526,2,2,0,100,100
2026-06-22T09:31:54.6451008-07:00,1782145914645,31803972,14301193,31800000,50000,286,DRIVING,98,1000,1000,1000,325,5815,4206,19,20,1.61939,1.16448,-0.15977,-0.26973,-274.358,2,2,0,100,100
2026-06-22T09:31:54.6608456-07:00,1782145914660,31853956,14351177,31850000,50000,287,DRIVING,92,814,1000,1000,705,5835,4227,20,21,1.62497,1.17035,-0.15935,-0.26402,-274.190,2,2,0,100,100
2026-06-22T09:31:54.6608456-07:00,1782145914660,31903969,14401190,31900000,50000,288,DRIVING,93,472,1000,1000,1000,5856,4249,21,22,1.63084,1.17649,-0.15893,-0.25803,-274.021,3,2,0,100,-100
2026-06-22T09:31:54.6768312-07:00,1782145914676,31953972,14451193,31950000,50000,289,DRIVING,61,486,1000,1000,1000,5878,4249,22,0,1.63698,1.17649,-0.15852,-0.25498,-277.726,3,3,0,100,-100
2026-06-22T09:31:54.6927452-07:00,1782145914692,32004024,14501245,32000000,50000,290,DRIVING,27,995,1000,1000,196,5901,4234,23,-15,1.64340,1.17230,-0.15824,-0.25390,-284.126,2,3,0,100,100
2026-06-22T09:31:54.7087382-07:00,1782145914708,32053974,14551195,32050000,50000,291,DRIVING,92,1000,1000,1000,122,5925,4237,24,3,1.65010,1.17314,-0.15710,-0.25031,-287.663,2,2,0,100,100
2026-06-22T09:31:54.7247442-07:00,1782145914724,32103969,14601190,32100000,50000,292,DRIVING,102,1000,1000,1000,135,5944,4252,19,15,1.65541,1.17733,-0.15561,-0.24580,-288.337,2,2,0,100,100
2026-06-22T09:31:54.7279929-07:00,1782145914727,32153962,14651183,32150000,50000,293,DRIVING,103,1000,1000,1000,189,5963,4272,19,20,1.66072,1.18291,-0.15391,-0.24063,-288.169,2,2,0,100,100
2026-06-22T09:31:54.7407776-07:00,1782145914740,32203965,14701186,32200000,50000,294,DRIVING,99,807,1000,1000,349,5984,4294,21,22,1.66658,1.18906,-0.15205,-0.23492,-288.000,2,2,0,100,100
2026-06-22T09:31:54.7567087-07:00,1782145914756,32253968,14751189,32250000,50000,295,DRIVING,93,396,1000,1000,786,6006,4317,22,23,1.67272,1.19548,-0.15013,-0.22894,-287.832,3,2,0,100,-100
2026-06-22T09:31:54.7724629-07:00,1782145914772,32303962,14801183,32300000,50000,296,DRIVING,55,377,1000,1000,563,6028,4316,22,-1,1.67887,1.19520,-0.14904,-0.22621,-291.705,3,3,0,100,-100
2026-06-22T09:31:54.7724629-07:00,1782145914772,32353970,14851191,32350000,50000,297,DRIVING,12,932,1000,1000,33,6053,4301,25,-15,1.68585,1.19101,-0.14838,-0.22498,-298.442,2,3,0,100,100
2026-06-22T09:31:54.7968636-07:00,1782145914796,32403970,14901191,32400000,50000,298,DRIVING,72,1000,1000,1000,65,6077,4304,24,3,1.69255,1.19185,-0.14638,-0.22179,-301.979,2,2,0,100,100
2026-06-22T09:31:54.8040064-07:00,1782145914804,32453965,14951186,32450000,50000,299,DRIVING,93,1000,1000,1000,85,6096,4320,19,16,1.69786,1.19632,-0.14376,-0.21766,-302.484,2,2,0,100,100
2026-06-22T09:31:54.8200946-07:00,1782145914820,32503970,15001191,32500000,50000,300,DRIVING,88,888,1000,1000,92,6117,4339,21,19,1.70372,1.20162,-0.14073,-0.21297,-302.821,2,2,0,100,100
2026-06-22T09:31:54.8357710-07:00,1782145914835,32553967,15051188,32550000,50000,301,DRIVING,86,588,1000,1000,117,6138,4361,21,22,1.70958,1.20777,-0.13749,-0.20792,-302.653,2,2,0,100,100
2026-06-22T09:31:54.8357710-07:00,1782145914835,32603961,15101182,32600000,50000,302,DRIVING,89,310,996,1000,210,6159,4384,21,23,1.71545,1.21419,-0.13421,-0.20272,-302.316,3,2,0,100,-100
2026-06-22T09:31:54.8516431-07:00,1782145914851,32653980,15151201,32650000,50000,303,DRIVING,51,378,1000,1000,91,6181,4384,22,0,1.72159,1.21419,-0.13240,-0.20024,-306.021,3,3,0,100,-100
2026-06-22T09:31:54.8675548-07:00,1782145914867,32703971,15201192,32700000,50000,304,DRIVING,15,945,1000,1000,1,6205,4369,24,-15,1.72829,1.21000,-0.13155,-0.19931,-312.590,2,3,0,100,100
2026-06-22T09:31:54.8860583-07:00,1782145914886,32753955,15251176,32750000,50000,305,DRIVING,99,1000,1000,1000,76,6229,4373,24,4,1.73500,1.21112,-0.12874,-0.19660,-315.958,2,2,0,100,100
2026-06-22T09:31:54.8860583-07:00,1782145914886,32803968,15301189,32800000,50000,306,DRIVING,102,1000,1000,1000,80,6248,4388,19,15,1.74030,1.21531,-0.12529,-0.19334,-316.632,2,2,0,100,100
2026-06-22T09:31:54.8994676-07:00,1782145914899,32853967,15351188,32850000,50000,307,DRIVING,102,1000,1000,1000,85,6267,4407,19,19,1.74561,1.22061,-0.12143,-0.18969,-316.632,2,2,0,100,100
2026-06-22T09:31:54.9153597-07:00,1782145914915,32903969,15401190,32900000,50000,308,DRIVING,102,1000,1000,1000,85,6289,4429,22,22,1.75175,1.22676,-0.11697,-0.18547,-316.632,2,2,0,100,100
2026-06-22T09:31:54.9313015-07:00,1782145914931,32953969,15451190,32950000,50000,309,DRIVING,110,1000,1000,1000,96,6310,4451,21,22,1.75762,1.23290,-0.11261,-0.18134,-316.463,2,2,0,100,100
2026-06-22T09:31:54.9472008-07:00,1782145914947,33004032,15501253,33000000,50000,310,DRIVING,100,1000,1000,1000,91,6332,4474,22,23,1.76376,1.23932,-0.10807,-0.17700,-316.295,2,2,0,100,100
2026-06-22T09:31:54.9472008-07:00,1782145914947,33053973,15551194,33050000,50000,311,DRIVING,100,1000,1000,1000,85,6355,4498,23,24,1.77018,1.24603,-0.10334,-0.17245,-316.126,2,2,0,100,100
2026-06-22T09:31:54.9630567-07:00,1782145914963,33103972,15601193,33100000,50000,312,DRIVING,93,1000,1000,1000,79,6378,4522,23,24,1.77660,1.25273,-0.09862,-0.16789,-315.958,2,2,0,100,100
2026-06-22T09:31:54.9791041-07:00,1782145914979,33153969,15651190,33150000,50000,313,DRIVING,96,1000,1000,1000,82,6401,4546,23,24,1.78303,1.25943,-0.09392,-0.16331,-315.789,2,2,0,100,100
2026-06-22T09:31:54.9951013-07:00,1782145914995,33203972,15701193,33200000,50000,314,DRIVING,93,1000,1000,1000,80,6424,4569,23,23,1.78945,1.26585,-0.08932,-0.15883,-315.789,2,2,0,100,100
2026-06-22T09:31:55.0109232-07:00,1782145915010,33253964,15751185,33250000,50000,315,DRIVING,98,1000,1000,1000,85,6446,4593,22,24,1.79559,1.27255,-0.08474,-0.15433,-315.453,2,2,0,100,100
2026-06-22T09:31:55.0109232-07:00,1782145915010,33303967,15801188,33300000,50000,316,DRIVING,96,1000,1000,1000,86,6468,4616,22,23,1.80174,1.27898,-0.08027,-0.14991,-315.284,2,2,0,100,100
2026-06-22T09:31:55.0285397-07:00,1782145915028,33353970,15851191,33350000,50000,317,DRIVING,85,1000,1000,1000,72,6490,4640,22,24,1.80788,1.28568,-0.07574,-0.14536,-314.947,2,2,0,100,100
2026-06-22T09:31:55.0426807-07:00,1782145915042,33403968,15901189,33400000,50000,318,DRIVING,78,1000,1000,1000,66,6512,4664,22,24,1.81402,1.29238,-0.07123,-0.14079,-314.611,2,2,0,100,100
2026-06-22T09:31:55.0584802-07:00,1782145915058,33453964,15951185,33450000,50000,319,DRIVING,79,1000,1000,1000,66,6534,4687,22,23,1.82017,1.29880,-0.06683,-0.13630,-314.442,2,2,0,100,100
2026-06-22T09:31:55.0584802-07:00,1782145915058,33503966,16001187,33500000,50000,320,DRIVING,76,1000,1000,1000,62,6556,4711,22,24,1.82631,1.30551,-0.06236,-0.13169,-314.105,2,2,0,100,100
2026-06-22T09:31:55.0742482-07:00,1782145915074,33553970,16051191,33550000,50000,321,DRIVING,98,1000,1000,1000,85,6579,4735,23,24,1.83273,1.31221,-0.05780,-0.12696,-313.937,2,2,0,100,100
2026-06-22T09:31:55.0899134-07:00,1782145915089,33603970,16101191,33600000,50000,322,DRIVING,99,1000,1000,1000,91,6601,4759,22,24,1.83888,1.31891,-0.05337,-0.12231,-313.600,2,2,0,100,100
2026-06-22T09:31:55.1059841-07:00,1782145915105,33653969,16151190,33650000,50000,323,DRIVING,103,978,1000,1000,95,6623,4782,22,23,1.84502,1.32533,-0.04905,-0.11775,-313.432,2,2,0,100,100
2026-06-22T09:31:55.1216761-07:00,1782145915121,33703976,16201197,33700000,50000,324,DRIVING,98,954,1000,1000,98,6645,4805,22,23,1.85117,1.33176,-0.04475,-0.11317,-313.263,2,2,0,100,100
2026-06-22T09:31:55.1287411-07:00,1782145915128,33753976,16251197,33750000,50000,325,DRIVING,103,901,1000,1000,95,6668,4828,23,23,1.85759,1.33818,-0.04035,-0.10850,-313.263,2,2,0,100,100
2026-06-22T09:31:55.1374244-07:00,1782145915137,33803979,16301200,33800000,50000,326,DRIVING,96,818,1000,1000,93,6690,4852,22,24,1.86373,1.34488,-0.03597,-0.10379,-312.926,2,2,0,100,100
2026-06-22T09:31:55.1532007-07:00,1782145915153,33853977,16351198,33850000,50000,327,DRIVING,93,761,1000,1000,92,6713,4877,23,25,1.87015,1.35186,-0.03144,-0.09886,-312.589,2,2,0,100,100
2026-06-22T09:31:55.1691736-07:00,1782145915169,33903958,16401179,33900000,50000,328,DRIVING,88,708,1000,1000,92,6736,4901,23,24,1.87658,1.35856,-0.02701,-0.09402,-312.421,2,2,0,100,100
2026-06-22T09:31:55.1691736-07:00,1782145915169,33953966,16451187,33950000,50000,329,DRIVING,88,639,1000,1000,98,6759,4925,23,24,1.88300,1.36527,-0.02260,-0.08916,-312.253,2,2,0,100,100
2026-06-22T09:31:55.1850427-07:00,1782145915185,34004011,16501232,34000000,50000,330,DRIVING,88,559,1000,1000,108,6781,4948,22,23,1.88914,1.37169,-0.01839,-0.08449,-312.084,2,2,0,100,100
2026-06-22T09:31:55.2009182-07:00,1782145915200,34053966,16551187,34050000,50000,331,DRIVING,88,467,1000,1000,121,6804,4972,23,24,1.89557,1.37839,-0.01400,-0.07961,-311.916,3,2,0,100,-100
2026-06-22T09:31:55.2203119-07:00,1782145915220,34103970,16601191,34100000,50000,332,DRIVING,45,719,1000,1000,47,6827,4972,23,0,1.90199,1.37839,-0.01170,-0.07737,-315.789,2,3,0,100,100
2026-06-22T09:31:55.2328509-07:00,1782145915232,34153973,16651194,34150000,50000,333,DRIVING,49,997,1000,1000,41,6851,4978,24,6,1.90869,1.38007,-0.00855,-0.07461,-318.821,2,2,0,100,100
2026-06-22T09:31:55.2328509-07:00,1782145915232,34203966,16701187,34200000,50000,334,DRIVING,98,1000,1000,1000,86,6873,4996,22,18,1.91483,1.38509,-0.00430,-0.07099,-319.495,2,2,0,100,100
2026-06-22T09:31:55.2486345-07:00,1782145915248,34253970,16751191,34250000,50000,335,DRIVING,95,1000,1000,1000,86,6892,5017,19,21,1.92014,1.39096,-0.00008,-0.06733,-319.158,2,2,0,100,100
2026-06-22T09:31:55.2644912-07:00,1782145915264,34303981,16801202,34300000,50000,336,DRIVING,98,1000,1000,1000,86,6914,5040,22,23,1.92628,1.39738,0.00467,-0.06321,-318.989,2,2,0,100,100
2026-06-22T09:31:55.2803756-07:00,1782145915280,34353957,16851178,34350000,50000,337,DRIVING,99,1000,1000,1000,83,6935,5063,21,23,1.93215,1.40380,0.00928,-0.05915,-318.653,2,2,0,100,100
2026-06-22T09:31:55.2803756-07:00,1782145915280,34403962,16901183,34400000,50000,338,DRIVING,99,1000,1000,1000,85,6958,5086,23,23,1.93857,1.41023,0.01410,-0.05491,-318.653,2,2,0,100,100
2026-06-22T09:31:55.2962326-07:00,1782145915296,34453971,16951192,34450000,50000,339,DRIVING,103,1000,1000,1000,85,6980,5110,22,24,1.94471,1.41693,0.01890,-0.05064,-318.316,2,2,0,100,100
2026-06-22T09:31:55.3120119-07:00,1782145915312,34503964,17001185,34500000,50000,340,DRIVING,102,1000,1000,1000,89,7002,5133,22,23,1.95086,1.42335,0.02358,-0.04645,-318.147,2,2,0,100,100
2026-06-22T09:31:55.3291638-07:00,1782145915329,34553970,17051191,34550000,50000,341,DRIVING,105,1000,1000,1000,91,7024,5156,22,23,1.95700,1.42977,0.02824,-0.04224,-317.979,2,2,0,100,100
2026-06-22T09:31:55.3433949-07:00,1782145915343,34603970,17101191,34600000,50000,342,DRIVING,102,1000,1000,1000,91,7047,5180,23,24,1.96342,1.43648,0.03311,-0.03783,-317.810,2,2,0,100,100
2026-06-22T09:31:55.3433949-07:00,1782145915343,34653969,17151190,34650000,50000,343,DRIVING,98,1000,1000,1000,83,7069,5203,22,23,1.96957,1.44290,0.03775,-0.03360,-317.642,2,2,0,100,100
2026-06-22T09:31:55.3592066-07:00,1782145915359,34703969,17201190,34700000,50000,344,DRIVING,95,1000,1000,1000,80,7092,5227,23,24,1.97599,1.44960,0.04259,-0.02916,-317.474,2,2,0,100,100
2026-06-22T09:31:55.3749640-07:00,1782145915374,34753965,17251186,34750000,50000,345,DRIVING,95,1000,1000,1000,76,7115,5251,23,24,1.98241,1.45630,0.04741,-0.02471,-317.305,2,2,0,100,100
2026-06-22T09:31:55.3909063-07:00,1782145915390,34803968,17301189,34800000,50000,346,DRIVING,92,1000,1000,1000,79,7138,5275,23,24,1.98884,1.46300,0.05222,-0.02025,-317.137,2,2,0,100,100
2026-06-22T09:31:55.4068195-07:00,1782145915406,34853973,17351194,34850000,50000,347,DRIVING,92,1000,1000,1000,82,7160,5299,22,24,1.99498,1.46971,0.05690,-0.01585,-316.800,2,2,0,100,100
2026-06-22T09:31:55.4068195-07:00,1782145915406,34903972,17401193,34900000,50000,348,DRIVING,95,1000,1000,1000,82,7183,5322,23,23,2.00140,1.47613,0.06158,-0.01146,-316.800,2,2,0,100,100
2026-06-22T09:31:55.4292915-07:00,1782145915429,34953970,17451191,34950000,50000,349,DRIVING,96,1000,1000,1000,82,7205,5346,22,24,2.00755,1.48283,0.06624,-0.00703,-316.463,2,2,0,100,100
2026-06-22T09:31:55.4388679-07:00,1782145915438,35004025,17501246,35000000,50000,350,DRIVING,98,1000,1000,1000,80,7227,5369,22,23,2.01369,1.48925,0.07078,-0.00269,-316.295,2,2,0,100,100
2026-06-22T09:31:55.4546524-07:00,1782145915454,35053959,17551180,35050000,50000,351,DRIVING,98,1000,1000,1000,83,7248,5393,21,24,2.01955,1.49596,0.07528,0.00169,-315.789,2,2,0,100,100
2026-06-22T09:31:55.4546524-07:00,1782145915454,35103974,17601195,35100000,50000,352,DRIVING,99,1000,1000,1000,82,7271,5416,23,23,2.02598,1.50238,0.07989,0.00617,-315.789,2,2,0,100,100
2026-06-22T09:31:55.4703286-07:00,1782145915470,35153967,17651188,35150000,50000,353,DRIVING,103,1000,1000,1000,83,7293,5440,22,24,2.03212,1.50908,0.08447,0.01067,-315.452,2,2,0,100,100
2026-06-22T09:31:55.4864308-07:00,1782145915486,35203960,17701181,35200000,50000,354,DRIVING,100,1000,1000,1000,82,7315,5464,22,24,2.03826,1.51578,0.08902,0.01521,-315.116,2,2,0,100,100
2026-06-22T09:31:55.5024680-07:00,1782145915502,35253964,17751185,35250000,50000,355,DRIVING,106,1000,1000,1000,92,7337,5487,22,23,2.04441,1.52221,0.09346,0.01965,-314.947,2,2,0,100,100
2026-06-22T09:31:55.5024680-07:00,1782145915502,35303966,17801187,35300000,50000,356,DRIVING,102,1000,1000,1000,92,7359,5510,22,23,2.05055,1.52863,0.09788,0.02411,-314.779,2,2,0,100,100
2026-06-22T09:31:55.5293646-07:00,1782145915529,35353969,17851190,35350000,50000,357,DRIVING,103,1000,1000,1000,98,7382,5533,23,23,2.05697,1.53505,0.10241,0.02867,-314.779,2,2,0,100,100
2026-06-22T09:31:55.5342141-07:00,1782145915534,35403972,17901193,35400000,50000,358,DRIVING,99,1000,1000,1000,92,7404,5557,22,24,2.06312,1.54175,0.10690,0.03326,-314.442,2,2,0,100,100
2026-06-22T09:31:55.5501704-07:00,1782145915550,35453966,17951187,35450000,50000,359,DRIVING,99,1000,1000,1000,89,7427,5581,23,24,2.06954,1.54846,0.11148,0.03796,-314.273,2,2,0,100,100
2026-06-22T09:31:55.5666456-07:00,1782145915566,35503967,18001188,35500000,50000,360,DRIVING,95,1000,1000,1000,82,7449,5605,22,24,2.07568,1.55516,0.11594,0.04258,-313.937,2,2,0,100,100
2026-06-22T09:31:55.5666456-07:00,1782145915566,35553969,18051190,35550000,50000,361,DRIVING,93,1000,1000,1000,86,7472,5629,23,24,2.08211,1.56186,0.12048,0.04732,-313.768,2,2,0,100,100
2026-06-22T09:31:55.5814822-07:00,1782145915581,35603964,18101185,35600000,50000,362,DRIVING,93,1000,1000,1000,88,7495,5653,23,24,2.08853,1.56856,0.12501,0.05207,-313.600,2,2,0,100,100
2026-06-22T09:31:55.5973516-07:00,1782145915597,35653967,18151188,35650000,50000,363,DRIVING,95,981,1000,1000,91,7517,5676,22,23,2.09467,1.57498,0.12932,0.05664,-313.431,2,2,0,100,100
2026-06-22T09:31:55.6130878-07:00,1782145915613,35703964,18201185,35700000,50000,364,DRIVING,89,925,1000,1000,89,7539,5700,22,24,2.10082,1.58169,0.13371,0.06133,-313.095,2,2,0,100,100
2026-06-22T09:31:55.6130878-07:00,1782145915613,35753967,18251188,35750000,50000,365,DRIVING,89,850,1000,1000,88,7561,5723,22,23,2.10696,1.58811,0.13799,0.06593,-312.926,2,2,0,100,100
2026-06-22T09:31:55.6292283-07:00,1782145915629,35803969,18301190,35800000,50000,366,DRIVING,93,782,1000,1000,98,7583,5747,22,24,2.11310,1.59481,0.14234,0.07066,-312.589,2,2,0,100,100
2026-06-22T09:31:55.6443617-07:00,1782145915644,35853972,18351193,35850000,50000,367,DRIVING,93,670,1000,1000,106,7605,5771,22,24,2.11925,1.60151,0.14666,0.07541,-312.252,2,2,0,100,100
2026-06-22T09:31:55.6603873-07:00,1782145915660,35903964,18401185,35900000,50000,368,DRIVING,91,557,1000,1000,117,7627,5795,22,24,2.12539,1.60822,0.15095,0.08019,-311.916,2,2,0,100,100
2026-06-22T09:31:55.6761434-07:00,1782145915676,35953973,18451194,35950000,50000,369,DRIVING,95,432,1000,1000,140,7649,5818,22,23,2.13153,1.61464,0.15513,0.08488,-311.747,3,2,0,100,-100
2026-06-22T09:31:55.6761434-07:00,1782145915676,36004026,18501247,36000000,50000,370,DRIVING,48,655,1000,1000,50,7671,5817,22,-1,2.13768,1.61436,0.15723,0.08693,-315.621,2,3,0,100,100
2026-06-22T09:31:55.6920616-07:00,1782145915692,36053970,18551191,36050000,50000,371,DRIVING,55,934,1000,1000,46,7695,5824,24,7,2.14438,1.61631,0.16047,0.08980,-318.484,2,2,0,100,100
2026-06-22T09:31:55.7077524-07:00,1782145915707,36103977,18601198,36100000,50000,372,DRIVING,103,993,1000,1000,82,7717,5842,22,18,2.15052,1.62134,0.16469,0.09345,-319.158,2,2,0,100,100
2026-06-22T09:31:55.7233955-07:00,1782145915723,36153974,18651195,36150000,50000,373,DRIVING,96,963,1000,1000,73,7738,5863,21,21,2.15639,1.62720,0.16913,0.09729,-319.158,2,2,0,100,100
2026-06-22T09:31:55.7295139-07:00,1782145915729,36203978,18701199,36200000,50000,374,DRIVING,88,873,1000,1000,69,7759,5885,21,22,2.16225,1.63335,0.17366,0.10123,-318.989,2,2,0,100,100
2026-06-22T09:31:55.7493952-07:00,1782145915749,36253973,18751194,36250000,50000,375,DRIVING,73,776,1000,1000,54,7781,5908,22,23,2.16840,1.63977,0.17839,0.10536,-318.821,2,2,0,100,100
2026-06-22T09:31:55.7551581-07:00,1782145915755,36303960,18801181,36300000,50000,376,DRIVING,68,596,1000,1000,59,7803,5930,22,22,2.17454,1.64591,0.18301,0.10941,-318.821,2,2,0,100,100
2026-06-22T09:31:55.7711408-07:00,1782145915771,36353968,18851189,36350000,50000,377,DRIVING,61,309,967,1000,79,7826,5953,23,23,2.18096,1.65234,0.18785,0.11364,-318.821,3,2,0,100,-100
2026-06-22T09:31:55.7711408-07:00,1782145915771,36403968,18901189,36400000,50000,378,DRIVING,25,330,947,1000,30,7849,5951,23,-2,2.18738,1.65178,0.19019,0.11540,-323.031,3,3,0,100,-100
