time_s,x,y,theta_rad,theta_deg
0.0,0.0,0.0,0.0,0.0
0.050022,0.00126,3e-05,0.026459191460234035,1.516
0.099988,0.0039,0.0002,0.06466444878638991,3.705
0.149981,0.0078,0.00055,0.08819148710327347,5.053
0.19998,0.01224,0.00099,0.0999375529691953,5.726
0.24998,0.01654,0.00149,0.11463322527098756,6.568
0.299979,0.02084,0.00205,0.12934635086529975,7.411
0.349981,0.0254,0.00268,0.13816026358787115,7.916000000000001
0.399971,0.02955,0.00328,0.14404202316709203,8.253
0.449985,0.03369,0.00391,0.14990632945379298,8.589
0.499985,0.03741,0.00448,0.15285593588966337,8.758
0.549983,0.0399,0.00484,0.14109241673122158,8.084
0.599976,0.04142,0.00504,0.13227850400865024,7.579000000000001
0.649975,0.04212,0.00513,0.12934635086529975,7.411
0.699975,0.04225,0.00515,0.12639674442942936,7.242000000000001
0.749986,0.04239,0.00516,0.12346459128607887,7.074
0.799982,0.04239,0.00516,0.12346459128607887,7.074
0.84998,0.04239,0.00516,0.12346459128607887,7.074
0.899974,0.04239,0.00516,0.12346459128607887,7.074
0.949966,0.04239,0.00516,0.12346459128607887,7.074
1.000034,0.04239,0.00516,0.12346459128607887,7.074
1.049968,0.04239,0.00516,0.12346459128607887,7.074
1.099977,0.04239,0.00516,0.12346459128607887,7.074
1.149968,0.04239,0.00516,0.12346459128607887,7.074
1.199974,0.04239,0.00516,0.12346459128607887,7.074
1.24998,0.04239,0.00516,0.12346459128607887,7.074
1.299976,0.04239,0.00516,0.12346459128607887,7.074
1.349975,0.04239,0.00516,0.12346459128607887,7.074
1.399965,0.04239,0.00516,0.12346459128607887,7.074
1.449972,0.04239,0.00516,0.12346459128607887,7.074
1.499979,0.04239,0.00516,0.12346459128607887,7.074
1.549977,0.04239,0.00516,0.12346459128607887,7.074
1.599975,0.04239,0.00516,0.12346459128607887,7.074
1.649965,0.04239,0.00516,0.12346459128607887,7.074
1.699977,0.04239,0.00516,0.12346459128607887,7.074
1.749967,0.04239,0.00516,0.12346459128607887,7.074
1.79998,0.04239,0.00516,0.12346459128607887,7.074
1.849976,0.04239,0.00516,0.12346459128607887,7.074
1.899975,0.04239,0.00516,0.12346459128607887,7.074
1.94998,0.04239,0.00516,0.12346459128607887,7.074
2.000036,0.04239,0.00516,0.12346459128607887,7.074
2.049976,0.04239,0.00516,0.12346459128607887,7.074
2.099978,0.04239,0.00516,0.12346459128607887,7.074
2.149973,0.04239,0.00516,0.12346459128607887,7.074
2.199979,0.04239,0.00516,0.12346459128607887,7.074
2.249974,0.04239,0.00516,0.12346459128607887,7.074
2.299966,0.04239,0.00516,0.12346459128607887,7.074
2.349969,0.04239,0.00516,0.12346459128607887,7.074
2.399978,0.04239,0.00516,0.12346459128607887,7.074
2.449986,0.04239,0.00516,0.12346459128607887,7.074
2.499983,0.04239,0.00516,0.12346459128607887,7.074
2.549974,0.04239,0.00516,0.12346459128607887,7.074
2.599987,0.04239,0.00516,0.12346459128607887,7.074
2.649987,0.04239,0.00516,0.12346459128607887,7.074
2.699984,0.0435,0.00533,0.1469741763104425,8.421
2.749969,0.04501,0.0056,0.1793151273498974,10.274
2.799973,0.0472,0.00605,0.20282471237426106,11.621000000000002
2.84997,0.04993,0.00665,0.21458823153270282,12.295
2.899974,0.05265,0.00726,0.2204699911119237,12.632
2.949972,0.05551,0.00791,0.2234021442552742,12.8
3.000032,0.0581,0.0085,0.22633429739862465,12.968
3.049979,0.06027,0.009,0.22633429739862465,12.968
3.099977,0.06082,0.00911,0.19694295279504015,11.284
3.149984,0.06137,0.0092,0.16166984861223474,9.263
3.199978,0.06357,0.00958,0.16755160819145562,9.6
3.249977,0.06645,0.01012,0.18812904007246878,10.779
3.299975,0.06987,0.01087,0.21458823153270282,12.295
3.349983,0.07179,0.01123,0.18519688692911832,10.611
3.399981,0.07151,0.0112,0.11463322527098756,6.568
3.449973,0.07207,0.01125,0.09112364024662395,5.221
3.499975,0.0747,0.01157,0.12346459128607887,7.074
3.549984,0.07814,0.01213,0.16166984861223474,9.263
3.599981,0.08185,0.01284,0.18812904007246878,10.779
3.649987,0.08391,0.01318,0.16166984861223474,9.263
3.699981,0.0835,0.01314,0.08819148710327347,5.053
3.749969,0.08391,0.01317,0.07349581480148122,4.211
3.799979,0.08613,0.01344,0.12051498485020846,6.905
3.84998,0.08889,0.0139,0.16755160819145562,9.6
3.899972,0.09082,0.01421,0.15578808903301386,8.926
3.949979,0.09068,0.0142,0.08819148710327347,5.053
4.000031,0.09123,0.01423,0.06466444878638991,3.705
4.049978,0.09332,0.01446,0.10876891898428662,6.232
4.099977,0.09607,0.01492,0.16755160819145562,9.6
4.149984,0.09758,0.01519,0.1704837613348061,9.768
4.199969,0.09744,0.01517,0.10288715940506572,5.895
4.24998,0.09689,0.01515,0.04408701690537676,2.526
4.299987,0.09772,0.01518,0.03820525732615587,2.189
4.349989,0.10051,0.01542,0.08524188066740306,4.884
4.399973,0.10368,0.01591,0.15285593588966337,8.758
4.449971,0.10478,0.01609,0.1704837613348061,9.768
4.499966,0.10409,0.01601,0.12051498485020846,6.905
4.549969,0.10325,0.01596,0.061732295643039434,3.537
4.599974,0.10353,0.01598,0.061732295643039434,3.537
4.649979,0.10617,0.01627,0.1117010721276371,6.4
4.699977,0.10714,0.01639,0.12051498485020846,6.905
4.749964,0.107,0.01638,0.06466444878638991,3.705
4.799975,0.10644,0.01637,0.011763519158441782,0.674
4.849976,0.10714,0.01639,0.020577431881013145,1.179
4.899973,0.11006,0.01663,0.08230972752405258,4.716
4.949978,0.11131,0.01676,0.10288715940506572,5.895
5.000044,0.11089,0.01673,0.07054620836561079,4.042
5.049975,0.10991,0.0167,0.026459191460234035,1.516
5.099973,0.11061,0.01673,0.035273104182805395,2.021
5.149987,0.11367,0.017,0.08819148710327347,5.053
5.199982,0.11548,0.01717,0.09700539982584483,5.558
5.249972,0.1152,0.01716,0.04996877648459765,2.863
5.29998,0.11422,0.01715,0.011763519158441782,0.674
5.349981,0.11464,0.01716,0.020577431881013145,1.179
5.399983,0.11729,0.01734,0.07054620836561079,4.042
5.449979,0.11882,0.01747,0.07936012108818216,4.547
5.499978,0.1184,0.01745,0.035273104182805395,2.021
5.549977,0.11924,0.01747,0.02350958502436362,1.347
5.599979,0.12189,0.01763,0.061732295643039434,3.537
5.649977,0.12384,0.01773,0.04996877648459765,2.863
5.699963,0.12356,0.01773,-0.008813912722571364,-0.505
5.749979,0.1244,0.01773,-0.008813912722571364,-0.505
5.799975,0.12677,0.01781,0.035273104182805395,2.021
5.849983,0.12984,0.01799,0.05878268920716902,3.368
5.899982,0.13193,0.01806,0.032340951039454925,1.853
5.949972,0.13235,0.01805,-0.02350958502436362,-1.347
6.000034,0.13402,0.01802,-0.01764527873766267,-1.011
6.049982,0.13765,0.01811,0.02350958502436362,1.347
6.099986,0.14211,0.01834,0.05291838292046807,3.032
6.149977,0.14505,0.0184,0.020577431881013145,1.179
6.199979,0.14616,0.01837,-0.032340951039454925,-1.853
6.249982,0.14784,0.01831,-0.032340951039454925,-1.853
6.299979,0.15091,0.0183,-0.0029321531433504737,-0.168
6.349977,0.15496,0.0184,0.02350958502436362,1.347
6.399979,0.15747,0.01838,-0.005881759579220891,-0.337
6.449975,0.159,0.01834,-0.026459191460234035,-1.516
6.49998,0.16166,0.01836,0.005881759579220891,0.337
6.549976,0.16473,0.01848,0.04115486376202629,2.358
6.599975,0.16654,0.01853,0.026459191460234035,1.516
6.64998,0.16598,0.01855,-0.032340951039454925,-1.853
6.699985,0.16682,0.01852,-0.032340951039454925,-1.853
6.74997,0.16933,0.01858,0.020577431881013145,1.179
6.799975,0.17031,0.01861,0.035273104182805395,2.021
6.849971,0.16961,0.01861,-0.0029321531433504737,-0.168
6.89998,0.17017,0.01861,0.0029321531433504737,0.168
6.949982,0.17268,0.01875,0.05585053606381855,3.2
7.00004,0.17365,0.01882,0.07054620836561079,4.042
7.049978,0.17324,0.01881,0.032340951039454925,1.853
7.099972,0.17212,0.01881,-0.0029321531433504737,-0.168
7.149974,0.17128,0.01883,-0.026459191460234035,-1.516
7.199982,0.17212,0.01883,-0.008813912722571364,-0.505
7.249983,0.17519,0.01896,0.04408701690537676,2.526
7.299971,0.177,0.01905,0.047036623341247176,2.695
7.349979,0.17672,0.01905,-0.005881759579220891,-0.337
7.399977,0.17588,0.01909,-0.047036623341247176,-2.695
7.449979,0.17644,0.01907,-0.035273104182805395,-2.021
7.499975,0.17924,0.01912,0.01764527873766267,1.011
7.549975,0.18021,0.01914,0.026459191460234035,1.516
7.599989,0.17951,0.01916,-0.01764527873766267,-1.011
7.649977,0.17826,0.01923,-0.061732295643039434,-3.537
7.69997,0.17896,0.0192,-0.047036623341247176,-2.695
7.749981,0.18175,0.01923,0.011763519158441782,0.674
7.799986,0.18273,0.01926,0.026459191460234035,1.516
7.849971,0.18217,0.01927,-0.020577431881013145,-1.179
7.899979,0.18133,0.01933,-0.07349581480148122,-4.211
7.949979,0.18203,0.01929,-0.06466444878638991,-3.705
8.000033,0.18496,0.01924,-0.014695672301792254,-0.842
8.049985,0.18706,0.01922,-0.011763519158441782,-0.674
8.099978,0.18706,0.01922,-0.05291838292046807,-3.032
8.14998,0.18803,0.01918,-0.04408701690537676,-2.526
8.199989,0.19068,0.01921,0.011763519158441782,0.674
8.249974,0.1918,0.01924,0.02939134460358451,1.684
8.299984,0.1911,0.01925,-0.008813912722571364,-0.505
8.349979,0.19013,0.01929,-0.04115486376202629,-2.358
8.399979,0.18943,0.01933,-0.061732295643039434,-3.537
8.449987,0.19041,0.01929,-0.04115486376202629,-2.358
8.499985,0.19124,0.01927,-0.02939134460358451,-1.684
8.549972,0.19083,0.01929,-0.05585053606381855,-3.2
8.599974,0.19027,0.01933,-0.07349581480148122,-4.211
8.649972,0.19124,0.01928,-0.05291838292046807,-3.032
8.699979,0.19418,0.01927,-0.0029321531433504737,-0.168
8.74999,0.19613,0.01925,-0.008813912722571364,-0.505
8.79997,0.19599,0.01926,-0.05878268920716902,-3.368
8.849978,0.19544,0.01931,-0.09405579338997443,-5.389
8.899974,0.19613,0.01926,-0.07936012108818216,-4.547
8.949979,0.19906,0.01919,-0.02350958502436362,-1.347
9.000037,0.20088,0.01915,-0.020577431881013145,-1.179
9.049981,0.20088,0.01915,-0.07349581480148122,-4.211
9.099978,0.20032,0.01922,-0.11463322527098756,-6.568
9.149975,0.20116,0.01913,-0.09700539982584483,-5.558
9.19997,0.20381,0.01902,-0.04115486376202629,-2.358
9.249984,0.20492,0.019,-0.02350958502436362,-1.347
9.299984,0.20465,0.01902,-0.06466444878638991,-3.705
9.349981,0.20339,0.01914,-0.09700539982584483,-5.558
9.399987,0.20409,0.01908,-0.08230972752405258,-4.716
9.44999,0.20688,0.01902,-0.02350958502436362,-1.347
9.499974,0.20828,0.019,-0.011763519158441782,-0.674
9.549975,0.20814,0.01901,-0.061732295643039434,-3.537
9.599981,0.20703,0.01912,-0.09700539982584483,-5.558
9.649974,0.20786,0.01904,-0.08524188066740306,-4.884
9.699972,0.21065,0.01897,-0.026459191460234035,-1.516
9.749972,0.21163,0.01896,-0.011763519158441782,-0.674
9.79997,0.21135,0.01898,-0.05878268920716902,-3.368
9.849965,0.20982,0.01912,-0.09700539982584483,-5.558
9.899978,0.20885,0.01924,-0.12346459128607887,-7.074
9.949979,0.20969,0.01916,-0.1058193125484162,-6.063
10.000036,0.21262,0.01903,-0.04408701690537676,-2.526
10.049983,0.21373,0.019,-0.020577431881013145,-1.179
10.099984,0.21331,0.01903,-0.06466444878638991,-3.705
10.149983,0.2122,0.01915,-0.1058193125484162,-6.063
10.199975,0.21082,0.01934,-0.1352106571520007,-7.747
10.249978,0.21151,0.01925,-0.12051498485020846,-6.905
10.299979,0.21444,0.01908,-0.05878268920716902,-3.368
10.349979,0.21597,0.01901,-0.04408701690537676,-2.526
10.39997,0.21556,0.01905,-0.08819148710327347,-5.053
10.449971,0.21431,0.0192,-0.12051498485020846,-6.905
10.499979,0.21445,0.01918,-0.11758283170685799,-6.737
10.549973,0.21724,0.01902,-0.05878268920716902,-3.368
10.599974,0.21821,0.01898,-0.04408701690537676,-2.526
10.649979,0.21752,0.01903,-0.07642796794483168,-4.379
10.699981,0.21627,0.01918,-0.12051498485020846,-6.905
10.749973,0.21475,0.01942,-0.15285593588966337,-8.758
10.799977,0.21544,0.01932,-0.13816026358787115,-7.916000000000001
10.849973,0.21823,0.0191,-0.07936012108818216,-4.547
10.899974,0.21962,0.01901,-0.061732295643039434,-3.537
10.949976,0.21962,0.01901,-0.10876891898428662,-6.232
11.000054,0.21921,0.01908,-0.15873769546888428,-9.095
11.04998,0.22003,0.01895,-0.15873769546888428,-9.095
11.099973,0.22295,0.01863,-0.10876891898428662,-6.232
11.14998,0.22503,0.01839,-0.1117010721276371,-6.4
11.199977,0.22558,0.0183,-0.16461945504810516,-9.432
11.249973,0.22696,0.01807,-0.1704837613348061,-9.768
11.299985,0.23042,0.01763,-0.12639674442942936,-7.242000000000001
11.349975,0.23487,0.01725,-0.08524188066740306,-4.884
11.399982,0.23765,0.01696,-0.10288715940506572,-5.895
11.449983,0.23875,0.01678,-0.16166984861223474,-9.263
11.499978,0.23999,0.01657,-0.16461945504810516,-9.432
11.549982,0.24249,0.01629,-0.1117010721276371,-6.4
11.599975,0.24388,0.01615,-0.0999375529691953,-5.726
11.649974,0.24374,0.01617,-0.14990632945379298,-8.589
11.699974,0.24237,0.01644,-0.19106119321581924,-10.947
11.749976,0.24292,0.01634,-0.1793151273498974,-10.274
11.799979,0.24583,0.016,-0.11758283170685799,-6.737
11.849977,0.2468,0.0159,-0.09700539982584483,-5.558
11.899981,0.24611,0.01599,-0.12934635086529975,-7.411
11.949963,0.2446,0.01625,-0.16755160819145562,-9.6
12.000045,0.24515,0.01616,-0.15578808903301386,-8.926
12.049981,0.24807,0.01589,-0.09405579338997443,-5.389
12.09998,0.24918,0.0158,-0.07642796794483168,-4.379
12.149974,0.24918,0.0158,-0.12346459128607887,-7.074
12.199978,0.24822,0.01597,-0.17343336777067653,-9.937
12.249982,0.24905,0.01583,-0.16755160819145562,-9.6
12.299984,0.25168,0.01553,-0.1117010721276371,-6.4
12.349974,0.25279,0.01543,-0.08819148710327347,-5.053
12.399975,0.2521,0.01552,-0.12639674442942936,-7.242000000000001
12.449971,0.25072,0.01576,-0.16755160819145562,-9.6
12.499975,0.24908,0.01609,-0.20282471237426106,-11.621000000000002
12.549984,0.24963,0.01599,-0.19106119321581924,-10.947
12.599985,0.25254,0.01559,-0.1352106571520007,-7.747
12.649986,0.25392,0.01543,-0.11758283170685799,-6.737
12.699981,0.25351,0.01549,-0.15578808903301386,-8.926
12.749978,0.25241,0.01571,-0.19106119321581924,-10.947
12.799969,0.25105,0.01601,-0.2204699911119237,-12.632
12.849981,0.25132,0.01595,-0.21458823153270282,-12.295
12.899983,0.25408,0.0155,-0.16166984861223474,-9.263
12.949983,0.25587,0.01521,-0.15873769546888428,-9.095
13.000024,0.25601,0.01519,-0.19694295279504015,-11.284
13.04998,0.25547,0.01532,-0.24397957613628732,-13.979
13.099983,0.25587,0.01522,-0.24104742299293686,-13.811
13.149974,0.25834,0.01474,-0.19401079965168966,-11.116
13.199979,0.26125,0.01435,-0.13227850400865024,-7.579000000000001
13.249967,0.26291,0.01412,-0.13816026358787115,-7.916000000000001
13.299965,0.26291,0.01412,-0.19694295279504015,-11.284
13.349979,0.26209,0.01432,-0.24397957613628732,-13.979
13.399979,0.2625,0.01423,-0.23516566341371598,-13.474
13.449981,0.26469,0.01378,-0.19989255923091057,-11.453000000000001
13.499978,0.26785,0.01321,-0.1793151273498974,-10.274
13.549977,0.2699,0.01278,-0.2057568655176115,-11.789
13.599978,0.2703,0.01267,-0.2616074015814301,-14.989000000000003
13.649973,0.27165,0.0123,-0.27337092073987185,-15.663
13.699971,0.27463,0.01157,-0.23809781655706644,-13.642
13.74998,0.27833,0.01082,-0.19989255923091057,-11.453000000000001
13.799976,0.28218,0.01014,-0.17636552091402702,-10.105
13.849984,0.2859,0.00953,-0.16166984861223474,-9.263
13.899971,0.28809,0.00911,-0.19106119321581924,-10.947
13.949978,0.28973,0.00877,-0.20282471237426106,-11.621000000000002
14.000045,0.29262,0.00824,-0.1822472804932479,-10.442
14.049981,0.29592,0.00769,-0.16461945504810516,-9.432
14.099981,0.29812,0.00727,-0.18812904007246878,-10.779
14.149979,0.2999,0.00691,-0.19694295279504015,-11.284
14.19998,0.30265,0.00643,-0.17343336777067653,-9.937
14.249978,0.30443,0.00608,-0.19401079965168966,-11.116
14.299976,0.30594,0.00578,-0.19694295279504015,-11.284
14.349975,0.30883,0.00528,-0.1704837613348061,-9.768
14.399977,0.31061,0.00494,-0.19106119321581924,-10.947
14.449977,0.31225,0.00461,-0.19694295279504015,-11.284
14.499981,0.31514,0.00411,-0.1704837613348061,-9.768
14.549983,0.31679,0.0038,-0.18812904007246878,-10.779
14.599973,0.31679,0.0038,-0.23516566341371598,-13.474
14.649985,0.31747,0.00364,-0.23221605697784553,-13.305
14.699974,0.31925,0.00329,-0.19401079965168966,-11.116
14.74997,0.32145,0.00295,-0.15285593588966337,-8.758
14.799985,0.32311,0.00267,-0.1704837613348061,-9.768
14.849977,0.32297,0.0027,-0.2204699911119237,-12.632
14.899979,0.32365,0.00255,-0.21752038467605328,-12.463
14.949978,0.32598,0.0021,-0.19106119321581924,-10.947
15.000031,0.32915,0.00155,-0.1704837613348061,-9.768
15.049974,0.33106,0.00117,-0.19401079965168966,-11.116
15.09997,0.3312,0.00114,-0.24397957613628732,-13.979
15.14998,0.33174,0.001,-0.24397957613628732,-13.979
15.199991,0.33338,0.00066,-0.20870647195348194,-11.958
15.249985,0.33558,0.00029,-0.16755160819145562,-9.6
15.299987,0.33709,1e-05,-0.1822472804932479,-10.442
15.349973,0.33709,1e-05,-0.22928390383449507,-13.137
15.399978,0.3375,-9e-05,-0.23221605697784553,-13.305
15.449975,0.33955,-0.00052,-0.2057568655176115,-11.789
15.499976,0.34257,-0.00107,-0.1822472804932479,-10.442
15.549969,0.34602,-0.00164,-0.16166984861223474,-9.263
15.599983,0.34821,-0.00205,-0.18519688692911832,-10.611
15.649972,0.34821,-0.00205,-0.23221605697784553,-13.305
15.699984,0.34835,-0.00208,-0.22928390383449507,-13.137
15.749976,0.3504,-0.0025,-0.20282471237426106,-11.621000000000002
15.79998,0.35315,-0.00298,-0.17343336777067653,-9.937
15.849981,0.3548,-0.0033,-0.19106119321581924,-10.947
15.899982,0.35466,-0.00327,-0.23516566341371598,-13.474
15.949986,0.35534,-0.00343,-0.23809781655706644,-13.642
16.000038,0.35725,-0.00384,-0.20870647195348194,-11.958
16.04997,0.36027,-0.00439,-0.1793151273498974,-10.274
16.099976,0.36178,-0.00468,-0.19401079965168966,-11.116
16.149981,0.36178,-0.00468,-0.22928390383449507,-13.137
16.199978,0.36205,-0.00475,-0.22928390383449507,-13.137
16.249973,0.3637,-0.00507,-0.19401079965168966,-11.116
16.299974,0.36577,-0.00538,-0.14990632945379298,-8.589
16.34997,0.36632,-0.00547,-0.14990632945379298,-8.589
16.399972,0.36522,-0.00526,-0.18519688692911832,-10.611
16.449979,0.36345,-0.00486,-0.2234021442552742,-12.8
16.499972,0.36332,-0.00483,-0.22633429739862465,-12.968
16.549977,0.3651,-0.00519,-0.19989255923091057,-11.453000000000001
16.599974,0.36785,-0.00566,-0.1704837613348061,-9.768
16.649976,0.36949,-0.00597,-0.18812904007246878,-10.779
16.699982,0.36909,-0.00588,-0.23221605697784553,-13.305
16.749976,0.36949,-0.00597,-0.23516566341371598,-13.474
16.79998,0.37114,-0.00631,-0.19989255923091057,-11.453000000000001
16.849987,0.37361,-0.00672,-0.16461945504810516,-9.432
16.899976,0.37512,-0.007,-0.18519688692911832,-10.611
16.949986,0.3765,-0.00727,-0.19106119321581924,-10.947
17.000035,0.37842,-0.00758,-0.16166984861223474,-9.263
17.049975,0.38146,-0.00802,-0.14404202316709203,-8.253
17.099982,0.38312,-0.0083,-0.16755160819145562,-9.6
17.149976,0.38435,-0.00852,-0.17636552091402702,-10.105
17.19998,0.3867,-0.00888,-0.14990632945379298,-8.589
17.249975,0.38947,-0.00925,-0.13227850400865024,-7.579000000000001
17.299983,0.39252,-0.00961,-0.12051498485020846,-6.905
17.349985,0.39571,-0.00995,-0.1058193125484162,-6.063
17.399972,0.39891,-0.01027,-0.09700539982584483,-5.558
17.449973,0.40239,-0.01057,-0.08819148710327347,-5.053
17.499979,0.40559,-0.01083,-0.07936012108818216,-4.547
17.549989,0.40837,-0.01103,-0.07349581480148122,-4.211
17.599977,0.41144,-0.01122,-0.061732295643039434,-3.537
17.649984,0.41478,-0.01141,-0.05585053606381855,-3.2
17.699982,0.41799,-0.01156,-0.047036623341247176,-2.695
17.749973,0.4212,-0.0117,-0.04408701690537676,-2.526
17.799973,0.42427,-0.01184,-0.04408701690537676,-2.526
17.849983,0.42734,-0.01195,-0.03820525732615587,-2.189
17.899975,0.43041,-0.01205,-0.032340951039454925,-1.853
17.949977,0.43334,-0.01214,-0.02939134460358451,-1.684
18.000033,0.43627,-0.01222,-0.026459191460234035,-1.516
18.049976,0.43934,-0.0123,-0.026459191460234035,-1.516
18.099971,0.44227,-0.01237,-0.02350958502436362,-1.347
18.149981,0.44492,-0.01242,-0.020577431881013145,-1.179
18.199974,0.4473,-0.01246,-0.01764527873766267,-1.011
18.249986,0.44981,-0.01249,-0.011763519158441782,-0.674
18.299977,0.45246,-0.01252,-0.008813912722571364,-0.505
18.349982,0.45526,-0.01254,-0.008813912722571364,-0.505
18.399971,0.45777,-0.01255,-0.0029321531433504737,-0.168
18.449984,0.46014,-0.01255,0.0,0.0
18.499979,0.46266,-0.01255,0.0,0.0
18.549972,0.46503,-0.01254,0.0029321531433504737,0.168
18.599975,0.46754,-0.01253,0.0029321531433504737,0.168
18.649975,0.46992,-0.01253,0.0,0.0
18.699977,0.47075,-0.0125,0.04115486376202629,2.358
18.749978,0.46992,-0.01259,0.1117010721276371,6.4
18.799981,0.47006,-0.01257,0.13227850400865024,7.579000000000001
18.849979,0.47172,-0.01238,0.11463322527098756,6.568
18.899976,0.47395,-0.01215,0.10288715940506572,5.895
18.949978,0.47631,-0.01193,0.09405579338997443,5.389
19.000044,0.477,-0.01184,0.12639674442942936,7.242000000000001
19.049977,0.47604,-0.01202,0.1822472804932479,10.442
19.099986,0.47604,-0.01202,0.19401079965168966,11.116
19.149968,0.47728,-0.01181,0.16755160819145562,9.6
19.199972,0.47894,-0.01158,0.13816026358787115,7.916000000000001
19.249973,0.47935,-0.01151,0.15873769546888428,9.095
19.299979,0.4784,-0.01172,0.20870647195348194,11.958
19.34997,0.4784,-0.01172,0.21458823153270282,12.295
19.39998,0.47977,-0.01146,0.18519688692911832,10.611
19.449976,0.48004,-0.0114,0.19694295279504015,11.284
19.499979,0.47896,-0.01166,0.23221605697784553,13.305
19.549978,0.47896,-0.01166,0.23221605697784553,13.305
19.599978,0.48046,-0.01135,0.2057568655176115,11.789
19.649975,0.48238,-0.01099,0.1822472804932479,10.442
19.699985,0.48334,-0.0108,0.20282471237426106,11.621000000000002
19.749984,0.4828,-0.01093,0.24986133571550823,14.316
19.799975,0.48173,-0.01125,0.2910161994775345,16.674
19.849981,0.482,-0.01117,0.2910161994775345,16.674
19.899989,0.48401,-0.0106,0.2763205271757423,15.832000000000003
19.949985,0.48738,-0.00968,0.26748916116065097,15.326000000000002
20.000037,0.48938,-0.00906,0.29983011220010586,17.179
20.049986,0.48964,-0.00896,0.3644945609864958,20.884
20.099976,0.49029,-0.0087,0.37919023328828805,21.726000000000003
20.149979,0.49238,-0.00791,0.3615624078431453,20.716
20.199977,0.4938,-0.00733,0.3880215993033793,22.232
20.249976,0.49367,-0.00739,0.4438721353671979,25.432
20.299985,0.49417,-0.00715,0.45561820123311975,26.105
20.349977,0.49644,-0.00607,0.4438721353671979,25.432
20.399985,0.49923,-0.00478,0.43210861620875607,24.758
20.449977,0.50086,-0.00397,0.46444956724821107,26.611000000000004
20.499981,0.50073,-0.00404,0.5144183437328087,29.474
20.549972,0.50002,-0.00448,0.555573207494835,31.832
20.599981,0.5005,-0.00419,0.5438096883363932,31.158
20.649979,0.50232,-0.00314,0.5232322564553801,29.979000000000003
20.699981,0.50499,-0.00164,0.5114687372969383,29.305000000000003
20.749979,0.50655,-0.00071,0.5379279287571723,30.821
20.799988,0.5062,-0.00094,0.5820149456625491,33.347
20.849985,0.50552,-0.00142,0.6114237435586535,35.032
20.89997,0.50586,-0.00118,0.6025923775435623,34.526
20.949979,0.50773,4e-05,0.5790827925191986,33.179
21.000028,0.509,0.00091,0.5996602244002117,34.358
21.049975,0.50866,0.00066,0.6320011754396666,36.211
21.099974,0.50778,-2e-05,0.6555107604640303,37.55800000000001
21.149972,0.50834,0.00039,0.6408150881622381,36.716
21.199971,0.51006,0.00158,0.6025923775435623,34.526
21.249984,0.51086,0.00214,0.6055419839794326,34.695
21.299976,0.51041,0.00181,0.6290515690037963,36.042
21.349978,0.50985,0.00139,0.6437472413055885,36.884
21.399979,0.50974,0.00131,0.6466968477414589,37.053
21.449982,0.50974,0.00131,0.6466968477414589,37.053
21.499977,0.50974,0.00131,0.6466968477414589,37.053
21.549972,0.50974,0.00131,0.6466968477414589,37.053
21.599976,0.50974,0.00131,0.6466968477414589,37.053
21.649971,0.50974,0.00131,0.6466968477414589,37.053
21.699975,0.50974,0.00131,0.6466968477414589,37.053
21.749975,0.50974,0.00131,0.6466968477414589,37.053
21.799985,0.50974,0.00131,0.6466968477414589,37.053
21.84997,0.50974,0.00131,0.6466968477414589,37.053
21.899976,0.50974,0.00131,0.6466968477414589,37.053
21.94997,0.50963,0.00122,0.6496290008848093,37.221
22.000045,0.5093,0.00096,0.6643246731866017,38.063
22.049978,0.50997,0.00148,0.6584429136073807,37.726
22.099981,0.51221,0.00313,0.6349333285830171,36.379
22.149979,0.51354,0.00416,0.6584429136073807,37.726
22.199972,0.51354,0.00416,0.705479536948628,40.421
22.249978,0.51386,0.00443,0.7084116900919784,40.589
22.299967,0.51547,0.00576,0.6878517115034852,39.411
